,CURRENCY,AMOUNT,STATE,CREATED_DATE,MERCHANT_CATEGORY,MERCHANT_COUNTRY,ENTRY_METHOD,USER_ID,TYPE,SOURCE,ID
146963,EUR,1000,COMPLETED,2017-07-21 10:29:09.299000,,,misc,9b21f471-7db3-49ab-8f6b-66472540e2b5,TOPUP,LETO,b9d70902-d8aa-43a7-91b1-071037a7987a
147059,EUR,2000,COMPLETED,2017-07-21 12:59:24.495000,,,misc,7060e386-6743-49c8-adbc-2aa577b6f36f,TOPUP,LETO,f7234470-ae51-4c12-aaef-ec3bb2471e11
147118,EUR,5000,COMPLETED,2017-07-21 14:34:06.038000,,,misc,3b579da9-27ae-4522-bec9-edafca6f588e,TOPUP,LETO,a901887f-e1d4-4c60-bc75-fe5c3811b9e5
147490,EUR,75000,COMPLETED,2017-07-20 05:49:41.738000,,,misc,c8a15f57-c18c-4af7-8c5e-b80f50f370c4,TOPUP,LETO,d4570259-4272-4929-9674-9e8b40047c8f
147521,EUR,50000,COMPLETED,2017-07-20 07:59:35.771000,,,misc,035f0a16-af2c-4197-8c9a-7382590ef22e,TOPUP,LETO,a5f24b6c-bc90-4779-9dde-26ff55206a19
147542,EUR,23760,COMPLETED,2017-07-20 09:32:17.259000,,,misc,035f0a16-af2c-4197-8c9a-7382590ef22e,BANK_TRANSFER,LETO,132ed233-d0ec-4ad5-b3f5-afd3c364702f
148193,EUR,3600,COMPLETED,2017-07-27 17:39:55.120000,,,misc,fe767d25-b355-47fd-b133-bce79860ad5c,BANK_TRANSFER,LETO,b9fe1760-4446-4c1f-98dd-448ea3fef214
148755,EUR,57600,COMPLETED,2017-07-25 17:09:22.843000,,,misc,8da08a47-49c4-4484-9cc0-b6e523d87bfa,BANK_TRANSFER,LETO,9cacc1be-e858-4beb-aa20-2377bf14b125
148887,EUR,27972,COMPLETED,2017-07-25 19:34:55.637000,,,misc,62580d01-6d12-4a21-b772-b6b36760a4e1,BANK_TRANSFER,LETO,b91c0436-cbc2-4e1a-b093-d07523775ced
149494,EUR,28039,COMPLETED,2017-07-24 19:16:49.564000,,,misc,62580d01-6d12-4a21-b772-b6b36760a4e1,BANK_TRANSFER,LETO,c5002d30-8000-41b0-ac03-c0f04f5b607e
150286,EUR,30000,COMPLETED,2017-07-26 12:59:14.048000,,,misc,9ed1649f-06fd-452b-b6e9-25e3023dba09,TOPUP,LETO,300aa6aa-ad7e-4d82-9e7e-c7a730cb5b8e
150313,EUR,26125,COMPLETED,2017-07-26 12:20:06.970000,,,misc,bccd3d15-6448-47ce-8444-35890745e9e5,TOPUP,LETO,eb217afd-bb5e-4ece-867c-72c59a2d1d9b
150315,EUR,3000,COMPLETED,2017-07-26 12:14:41.999000,,,misc,cedd2cb6-046e-43f5-861c-60f278a12818,TOPUP,LETO,cd504fb7-5636-4eed-8ba6-227582141079
150323,EUR,1000,COMPLETED,2017-07-26 12:04:45.921000,,,misc,6d4d3a1b-c9cf-48fd-92fd-8019ebdad02d,TOPUP,LETO,cafa64ae-3629-41ef-9b39-46dd253dd349
150383,EUR,30000,COMPLETED,2017-07-26 14:34:08.933000,,,misc,9ed1649f-06fd-452b-b6e9-25e3023dba09,TOPUP,LETO,2cc64120-eea1-47e7-8009-209ee6afa78f
150519,EUR,27949,COMPLETED,2017-07-26 19:46:09.486000,,,misc,62580d01-6d12-4a21-b772-b6b36760a4e1,BANK_TRANSFER,LETO,ef4e68f6-56f4-40be-aa21-f29ae2c70614
151063,EUR,5000,COMPLETED,2017-07-28 05:53:37.505000,,,misc,cedd2cb6-046e-43f5-861c-60f278a12818,TOPUP,LETO,18841c75-fd66-4ffa-bdf0-09622e130c4f
151064,EUR,1000,COMPLETED,2017-07-28 05:53:25.072000,,,misc,77be78ab-c0c9-4fed-b4af-c04def705919,TOPUP,LETO,fc6ff821-53d8-40ff-920e-c079558d1890
151065,EUR,90000,COMPLETED,2017-07-28 05:53:20.329000,,,misc,5bd4f815-467c-472b-8c0c-d5dbc4699d72,TOPUP,LETO,68820448-5422-447e-892f-0122ec6f3bb7
151140,EUR,27935,COMPLETED,2017-07-28 08:39:23.222000,,,misc,62580d01-6d12-4a21-b772-b6b36760a4e1,BANK_TRANSFER,LETO,3b88f7a7-b663-418c-963e-51b75575f556
151603,EUR,10000,COMPLETED,2017-08-03 10:30:25.893000,,,misc,3b579da9-27ae-4522-bec9-edafca6f588e,TOPUP,LETO,6ae6058c-aa79-4295-9a77-edb15318f022
151604,EUR,8800,COMPLETED,2017-08-03 10:29:57.674000,,,misc,9e988c5b-71d0-4f3e-8f81-b3c30aa9c240,TOPUP,LETO,653728fc-b80d-4e4d-b1ca-57b060238f3e
151783,EUR,300000,COMPLETED,2017-08-03 13:00:12.195000,,,misc,d74ea448-d206-4f34-b8f6-827c87671de9,TOPUP,LETO,e485210e-e4d2-420c-ab09-d562a8772a79
151890,EUR,22126,COMPLETED,2017-08-03 18:14:08.391000,,,misc,fe767d25-b355-47fd-b133-bce79860ad5c,BANK_TRANSFER,LETO,98946097-cb97-41ac-830f-3cd6d9d7b68c
152603,GBP,2691,COMPLETED,2017-08-02 15:00:08.903000,,,misc,ec8267bd-9282-43c5-b773-08024842db3d,BANK_TRANSFER,LETO,97821591-5f9e-426e-b7f4-cfc4b189b6a9
152683,EUR,25000,COMPLETED,2017-08-02 12:05:02.473000,,,misc,414f418c-09f2-41bd-9975-ef53d9beabe9,TOPUP,LETO,8ac42c88-f649-4c97-b4e9-41919692152a
153062,EUR,1688,COMPLETED,2017-07-30 09:38:09.200000,,,misc,fe767d25-b355-47fd-b133-bce79860ad5c,BANK_TRANSFER,LETO,ca18aa4f-66de-49bb-a741-8b141c8c09c0
153182,EUR,27795,COMPLETED,2017-07-30 09:07:56.211000,,,misc,62580d01-6d12-4a21-b772-b6b36760a4e1,BANK_TRANSFER,LETO,b83b2a40-9937-4e72-9858-cc8d37138ff3
153483,EUR,27802,COMPLETED,2017-07-29 09:03:28.890000,,,misc,62580d01-6d12-4a21-b772-b6b36760a4e1,BANK_TRANSFER,LETO,be64a099-e9a0-4a3f-82fc-df145b9398be
153585,EUR,30042,COMPLETED,2017-08-04 10:12:55.936000,,,misc,f3c3a82a-2e48-4ba0-95f1-4cf81da518df,BANK_TRANSFER,LETO,55a9274b-5fae-4d36-a7dc-09ee756748af
153605,EUR,55344,COMPLETED,2017-08-04 09:46:56.386000,,,misc,62580d01-6d12-4a21-b772-b6b36760a4e1,BANK_TRANSFER,LETO,153c2906-bb13-4338-aef7-66b3d8885e0a
154457,EUR,2000,COMPLETED,2017-08-01 10:40:19.605000,,,misc,d5cc5f6b-9055-47eb-8bd5-79d23ad43b39,TOPUP,LETO,60c7cd51-1404-43a8-9b5b-ff3dd3a77062
155147,EUR,3000,COMPLETED,2017-08-01 06:00:40.076000,,,misc,cedd2cb6-046e-43f5-861c-60f278a12818,TOPUP,LETO,dcbb94bf-6ce4-4cd7-94f1-224caba8b866
155357,EUR,28521,COMPLETED,2017-08-01 23:10:51.898000,,,misc,62580d01-6d12-4a21-b772-b6b36760a4e1,BANK_TRANSFER,LETO,a65d901f-4812-4fc9-a892-3d8c5faeb9c7
155439,EUR,40000,COMPLETED,2017-08-03 05:50:59.727000,,,misc,77be78ab-c0c9-4fed-b4af-c04def705919,TOPUP,LETO,060a7989-2996-4cb6-90bb-89d3bd6c81d2
155440,EUR,4050,COMPLETED,2017-08-03 05:50:58.377000,,,misc,43d410f1-085c-4ef4-a35a-ca680cb4e76a,TOPUP,LETO,0464c554-d8a6-4e3f-9e8e-e614c3e09d76
155441,EUR,50000,COMPLETED,2017-08-03 05:50:13.944000,,,misc,94000245-50b9-4ac7-9bbc-38c4286eb4b0,TOPUP,LETO,2fad6d70-ddf2-431c-92fa-3d7f858e4124
155486,EUR,55835,COMPLETED,2017-08-03 07:54:19.140000,,,misc,62580d01-6d12-4a21-b772-b6b36760a4e1,BANK_TRANSFER,LETO,1e2737e5-83af-4d39-8835-db5164ec98e4
155717,EUR,100000,COMPLETED,2017-08-07 05:55:45.901000,,,misc,718907c8-05d3-46b5-b6fd-07a84d5356af,TOPUP,LETO,0c939602-e7f1-4141-85b7-b4448b9368a2
155718,EUR,4000,COMPLETED,2017-08-07 05:55:35.136000,,,misc,84fdf0d9-a877-428b-bb26-b6a459a46202,TOPUP,LETO,16bc66c3-86c4-4706-9f93-24caf29f7c8a
155863,EUR,1436,COMPLETED,2017-08-07 16:49:11.851000,,,misc,17db465a-401a-4064-bd77-74c81f48931f,BANK_TRANSFER,LETO,45345083-fca4-4c71-a134-26df6a161ea5
156297,EUR,20000,COMPLETED,2017-07-31 08:51:39.903000,,,misc,9f236a4c-4b46-40d2-b0b7-bdd84ecf54d0,TOPUP,LETO,e1f77521-465e-4cca-8eb1-efaa69af631e
156464,EUR,70000,COMPLETED,2017-07-31 08:50:48.993000,,,misc,5bd4f815-467c-472b-8c0c-d5dbc4699d72,TOPUP,LETO,4d97206d-4a9e-4b9d-aae5-4975fd352b29
156686,EUR,15000,COMPLETED,2017-07-31 13:01:00.707000,,,misc,94000245-50b9-4ac7-9bbc-38c4286eb4b0,TOPUP,LETO,22e8a937-a34a-489f-bb8f-6b2ae3af70f9
156917,EUR,27875,COMPLETED,2017-07-31 19:13:55.488000,,,misc,62580d01-6d12-4a21-b772-b6b36760a4e1,BANK_TRANSFER,LETO,7672c056-c479-4009-95c7-8dbace1a89a7
157560,EUR,9370,COMPLETED,2017-08-10 17:39:03.781000,,,misc,fe767d25-b355-47fd-b133-bce79860ad5c,BANK_TRANSFER,LETO,db8886e3-863d-47c7-8770-fd8e2b883ad2
157864,EUR,20000,COMPLETED,2017-08-11 08:36:19.411000,,,misc,f4e0cffd-b10b-4fa2-8089-12bdb8c1fe33,TOPUP,LETO,9e5cf828-4815-405e-8bb2-e8e894ebb522
157866,EUR,5000,COMPLETED,2017-08-11 08:36:14.393000,,,misc,ba6dc34d-40f8-42aa-a318-3370251941ae,TOPUP,LETO,6f8d3e17-1998-4f47-ba21-5b2f6f95a61a
158531,EUR,20000,COMPLETED,2017-08-15 05:50:48.677000,,,misc,9bfe89e6-e494-4701-89db-2f0ca9cfd9e9,TOPUP,LETO,53ad9969-7833-42f2-81f8-50313c690396
158561,EUR,297000,COMPLETED,2017-08-15 09:51:39.490000,,,misc,f8890f7e-c06e-4eb0-835e-05de3d9f8a76,BANK_TRANSFER,LETO,87e2c191-f4d0-4dd7-91b8-335f86bcb84f
158573,EUR,3537,COMPLETED,2017-08-15 08:07:44.253000,,,misc,74e92384-c36a-4f97-a847-3325f34a9b19,BANK_TRANSFER,LETO,eae3168a-951f-4c26-9a68-4024657cab16
158577,EUR,200000,COMPLETED,2017-08-15 08:00:43.090000,,,misc,c94c2fa7-06cc-4c4e-b5b8-c8fcc20798f6,TOPUP,LETO,e20621ec-b337-4f6f-a4f5-380ac519639a
158578,EUR,60000,COMPLETED,2017-08-15 08:00:38.875000,,,misc,3b0deab6-c322-4280-b5de-cf7395a7bbad,TOPUP,LETO,c7c3970d-b962-40a7-ba7e-8a417df7dc35
158607,EUR,1300,COMPLETED,2017-08-15 09:13:36.029000,,,misc,5857dfae-a435-45bc-9ccf-2051828e5336,BANK_TRANSFER,LETO,d52e58c2-1c7d-4cf5-bb12-f2091c37370c
158649,EUR,30000,COMPLETED,2017-08-15 10:23:01.483000,,,misc,f3c3a82a-2e48-4ba0-95f1-4cf81da518df,BANK_TRANSFER,LETO,ca6bad80-8353-4426-a614-66004c2c9653
158662,EUR,20000,COMPLETED,2017-08-15 10:30:35.076000,,,misc,de3d183c-1992-4dd0-ab01-2d769c55f756,TOPUP,LETO,a690096d-aa6d-400a-b2e3-c9b9243b25c9
158663,EUR,80000,COMPLETED,2017-08-15 10:30:34.359000,,,misc,de3d183c-1992-4dd0-ab01-2d769c55f756,TOPUP,LETO,f6f02792-8bee-4043-8a17-d7a2659f53b6
158778,EUR,82357,COMPLETED,2017-08-15 14:27:07.584000,,,misc,62580d01-6d12-4a21-b772-b6b36760a4e1,BANK_TRANSFER,LETO,8bc0117d-f591-49d1-9300-45093139ba33
159652,EUR,20000,COMPLETED,2017-08-08 05:50:46.499000,,,misc,8d61b24a-4fe7-48ae-a31a-3ecd5f8a6cfd,TOPUP,LETO,a5c1fc76-a95d-494d-85c0-dc8d0fcdacc3
159653,EUR,100000,COMPLETED,2017-08-08 05:50:43.963000,,,misc,77be78ab-c0c9-4fed-b4af-c04def705919,TOPUP,LETO,948e449a-5eff-4202-adc2-68f41cc652ab
159739,EUR,100000,COMPLETED,2017-08-08 07:39:43.192000,,,misc,718907c8-05d3-46b5-b6fd-07a84d5356af,BANK_TRANSFER,LETO,91c65949-b3aa-4ac3-b3d9-17ce028e92e7
160238,GBP,4525,COMPLETED,2017-08-07 08:25:25.484000,,,misc,ef66d620-3a06-451d-858a-82e94b960698,BANK_TRANSFER,LETO,8fc2234c-5236-4570-8871-b5867189642b
160344,EUR,40000,COMPLETED,2017-08-09 05:51:53.156000,,,misc,5bd4f815-467c-472b-8c0c-d5dbc4699d72,TOPUP,LETO,1a240db9-b2a6-4cab-9861-990586795397
160419,EUR,30298,COMPLETED,2017-08-09 08:07:37.849000,,,misc,f3c3a82a-2e48-4ba0-95f1-4cf81da518df,BANK_TRANSFER,LETO,bbc2736b-b14f-4a90-b9b5-6a350d93b02e
160437,EUR,2000,COMPLETED,2017-08-09 08:41:43.002000,,,misc,9367a318-b744-4975-b3ae-f740978d81c6,BANK_TRANSFER,LETO,edf42a71-16b1-4495-be54-42760a51b982
160499,EUR,30000,COMPLETED,2017-08-09 10:31:24.079000,,,misc,efedf9d5-ab17-44d9-8caf-830e822a7876,TOPUP,LETO,15514b5f-ffb5-482d-ab2c-0f4ce516eb8d
160609,EUR,60300,COMPLETED,2017-08-09 12:52:23.748000,,,misc,ef66d620-3a06-451d-858a-82e94b960698,BANK_TRANSFER,LETO,8ded5f78-0b12-455b-a0b7-ee9e0141f4c4
160628,EUR,200000,COMPLETED,2017-08-09 12:56:22.080000,,,misc,f8890f7e-c06e-4eb0-835e-05de3d9f8a76,BANK_TRANSFER,LETO,04e7d1da-49f2-4c3b-999d-cba5f11993d3
160647,EUR,2218585,COMPLETED,2017-08-09 13:18:09.366000,,,misc,1bf4860f-2f60-4d80-889e-a2854b857f6a,BANK_TRANSFER,LETO,1edd3107-84bc-4345-b6cb-4dc0aa4c2ebd
160854,EUR,3000,COMPLETED,2017-08-10 05:51:43.974000,,,misc,66ca4444-8036-4787-af5c-b99c0e3a6cd3,TOPUP,LETO,e22c2b79-4d38-4e48-b017-046a3974707e
160855,EUR,71500,COMPLETED,2017-08-10 05:51:37.216000,,,misc,77be78ab-c0c9-4fed-b4af-c04def705919,TOPUP,LETO,5cf2d4a3-194a-4859-9078-594f27d7f6df
161139,EUR,13158,COMPLETED,2017-08-10 09:29:18.311000,,,misc,fe767d25-b355-47fd-b133-bce79860ad5c,BANK_TRANSFER,LETO,e6099edc-7fb8-4990-917d-d6a21a9d757b
161497,EUR,30000,COMPLETED,2017-08-17 20:59:43.905000,,,misc,7eb785b1-8b7a-46b8-8933-5756a73106e0,BANK_TRANSFER,LETO,c8fd1c69-2abe-4208-b999-44503ad73461
161669,EUR,1102,COMPLETED,2017-08-20 07:27:22.548000,,,misc,94000245-50b9-4ac7-9bbc-38c4286eb4b0,BANK_TRANSFER,LETO,eee737d9-a7d5-4de5-bba2-0d9877ece00d
162179,EUR,82568,COMPLETED,2017-08-14 05:52:03.882000,,,misc,62580d01-6d12-4a21-b772-b6b36760a4e1,BANK_TRANSFER,LETO,82dc07e2-8559-4f1b-a1e8-d42f23d728ec
162181,EUR,1000,COMPLETED,2017-08-14 05:49:41.600000,,,misc,de3d183c-1992-4dd0-ab01-2d769c55f756,TOPUP,LETO,01aec398-2b8b-45fd-b1cc-7bb8157b1056
162591,EUR,1000,COMPLETED,2017-08-14 17:27:04.780000,,,misc,de3d183c-1992-4dd0-ab01-2d769c55f756,BANK_TRANSFER,LETO,8f3b82c5-2f5c-42fb-b5e2-d9b540de157a
162660,GBP,909,COMPLETED,2017-08-14 18:27:23.398000,,,misc,aca92551-c1d7-42d7-86de-aa65868a9514,BANK_TRANSFER,LETO,1af05333-ee4f-45f1-a57e-ea5a86e61d7b
163505,EUR,2500,COMPLETED,2017-08-22 05:50:13.031000,,,misc,81fa21d0-e9c7-40ce-b8b3-f8eea712d1cb,TOPUP,LETO,90b7ab82-194e-4618-88a6-08e0db9560b1
163517,EUR,2000,COMPLETED,2017-08-22 05:51:41.439000,,,misc,d5cc5f6b-9055-47eb-8bd5-79d23ad43b39,TOPUP,LETO,99407f57-bf92-45f0-8fe4-b82eea1aa8a7
163518,EUR,50000,COMPLETED,2017-08-22 05:50:44.228000,,,misc,9bfe89e6-e494-4701-89db-2f0ca9cfd9e9,TOPUP,LETO,d758f43b-4792-46eb-9bcb-5e855a6baa0b
163682,EUR,350000,COMPLETED,2017-08-22 10:30:40.901000,,,misc,e05e504a-5e3b-4e19-a0b4-5925e87f3b27,TOPUP,LETO,089896d6-0da3-4645-87b9-a03329d130d7
163683,EUR,5000,COMPLETED,2017-08-22 10:30:31.020000,,,misc,8fda70e8-6833-4205-8b1d-aedcb03b68a0,TOPUP,LETO,cd938eb5-1bed-44ca-bd00-c3d1e38e0077
163841,EUR,40000,COMPLETED,2017-08-22 14:13:19.213000,,,misc,5bd4f815-467c-472b-8c0c-d5dbc4699d72,BANK_TRANSFER,LETO,998b3bd2-f339-4fab-b6f6-47b42d44f95f
163871,EUR,5000,COMPLETED,2017-08-22 14:50:10.042000,,,misc,2d885098-76a1-4a94-b28d-fbecbefb28ad,TOPUP,LETO,8e1f06c9-8500-4cd3-bcce-11c3f09275d8
163891,EUR,109102,COMPLETED,2017-08-22 15:14:38.643000,,,misc,62580d01-6d12-4a21-b772-b6b36760a4e1,BANK_TRANSFER,LETO,c7b8fccc-7867-4365-a2f2-226c79d613dd
164182,GBP,184,COMPLETED,2017-08-22 21:51:04.193000,,,misc,f2545fda-0790-432c-8007-74f785f5a3fb,BANK_TRANSFER,LETO,41bb3f4c-8bcc-4f32-9e63-b70ee5c7d10e
164259,EUR,30000,COMPLETED,2017-08-19 06:03:24.306000,,,misc,d259f5de-1059-4aa9-a523-2d1acbb664ab,BANK_TRANSFER,LETO,245f6152-1b68-4588-8629-92870c34f950
164438,EUR,250000,COMPLETED,2017-08-19 13:38:34.580000,,,misc,f8890f7e-c06e-4eb0-835e-05de3d9f8a76,BANK_TRANSFER,LETO,654a9aed-7605-4466-849a-3562e313db52
164845,EUR,50000,COMPLETED,2017-08-17 05:55:36.546000,,,misc,9bfe89e6-e494-4701-89db-2f0ca9cfd9e9,TOPUP,LETO,80d90f1a-dcdb-4be7-8a5e-d434b0596fb3
164871,EUR,95,COMPLETED,2017-08-17 08:00:49.042000,,,misc,9367a318-b744-4975-b3ae-f740978d81c6,TOPUP,LETO,c8dba0bc-de73-4e9c-a9b9-afbafe209a95
164969,EUR,1000,COMPLETED,2017-08-17 10:30:25.883000,,,misc,62aaa0fb-65ae-44b6-884d-56f38a302b3e,TOPUP,LETO,8c60833c-84f1-4374-b966-e3da0ad0b716
165077,EUR,97000,COMPLETED,2017-08-17 13:00:38.427000,,,misc,91e0a22a-819c-44b2-8055-da0625a70927,TOPUP,LETO,23ee14cc-c9ad-4b34-8f10-82924cf04c14
165078,EUR,250000,COMPLETED,2017-08-17 13:00:38.022000,,,misc,25298828-b893-44de-b058-bb35427a1329,TOPUP,LETO,d41539c7-0f5b-4135-9ca0-153f612aedcb
165581,EUR,54500,COMPLETED,2017-08-21 14:50:13.036000,,,misc,61eacba2-b774-44db-a54c-4e69fe20da84,TOPUP,LETO,d49f2b15-cf38-4336-8600-b74c9fcbb310
165653,EUR,5159,COMPLETED,2017-08-21 16:20:03.253000,,,misc,fe767d25-b355-47fd-b133-bce79860ad5c,BANK_TRANSFER,LETO,8866c212-6ecb-4e87-8aa0-0b8441f23df7
165670,EUR,100000,COMPLETED,2017-08-21 16:58:18.812000,,,misc,64bb9cd9-a55e-4e3c-86fb-13b74bebc603,BANK_TRANSFER,LETO,52461d05-f617-468e-97c7-62b4fe648d98
165946,EUR,67445,COMPLETED,2017-08-23 04:15:10.000000,,,misc,3fc813b5-39dc-4780-bd4f-bd7f9c6fdb5b,BANK_TRANSFER,LETO,a701d6ed-3333-4c05-8b21-7b9f27285523
165959,EUR,2000,COMPLETED,2017-08-23 05:51:09.747000,,,misc,62aaa0fb-65ae-44b6-884d-56f38a302b3e,TOPUP,LETO,66dd5dd2-14b7-425a-bccc-d9bb64451368
166002,EUR,10000,COMPLETED,2017-08-23 08:00:58.082000,,,misc,9f236a4c-4b46-40d2-b0b7-bdd84ecf54d0,TOPUP,LETO,30c44830-f442-4625-9915-e7875f09df47
166054,EUR,2151,COMPLETED,2017-08-23 09:24:21.406000,,,misc,fe767d25-b355-47fd-b133-bce79860ad5c,BANK_TRANSFER,LETO,b6020f1a-f6ca-4e30-a574-d9710b5ebe46
166057,EUR,25000,COMPLETED,2017-08-23 09:23:56.973000,,,misc,fe767d25-b355-47fd-b133-bce79860ad5c,BANK_TRANSFER,LETO,3976de97-976a-4392-804c-f40e9193897f
166103,EUR,2000,COMPLETED,2017-08-23 10:30:42.583000,,,misc,62aaa0fb-65ae-44b6-884d-56f38a302b3e,TOPUP,LETO,02ce41ad-a3ce-4362-82ba-a25c34e31131
166243,EUR,55000,COMPLETED,2017-08-23 13:01:41.458000,,,misc,62aaa0fb-65ae-44b6-884d-56f38a302b3e,TOPUP,LETO,1d5f1bea-fdb7-4256-959a-aa3a2d0a8fb0
166244,EUR,163,COMPLETED,2017-08-23 13:01:31.369000,,,misc,0b42340c-ddfc-41dd-a779-3bf5d72343e8,TOPUP,LETO,a77df793-88bc-47b9-91a9-f257b1a2d258
166702,EUR,50000,COMPLETED,2017-08-18 05:47:37.386000,,,misc,9bfe89e6-e494-4701-89db-2f0ca9cfd9e9,TOPUP,LETO,2b459d80-5d2a-4401-b729-afffe5574e29
166703,EUR,4500,COMPLETED,2017-08-18 05:47:14.711000,,,misc,ba7075bd-9ad8-48bb-a303-8f87901377eb,TOPUP,LETO,a711bfd9-8a1b-4a94-8535-fc425f2de33e
166797,EUR,1500,COMPLETED,2017-08-18 10:32:05.325000,,,misc,57a36147-cbf9-44f8-a8cc-128047a916d7,TOPUP,LETO,604ba460-678e-489b-ae26-ddda9c8171f7
166993,EUR,75000,COMPLETED,2017-08-18 12:57:26.435000,,,misc,4204f370-14b9-40b8-a3e2-151de6db1eb4,TOPUP,LETO,515b731d-9186-4f0e-bd4a-efbfce2fd19e
166994,EUR,8600,COMPLETED,2017-08-18 12:57:17.568000,,,misc,cfc95253-f390-4392-ba97-5c3f83bea345,TOPUP,LETO,793d0acb-9cbf-4e75-9400-637da99bc34b
167009,EUR,47746,COMPLETED,2017-08-18 13:29:26.257000,,,misc,17db465a-401a-4064-bd77-74c81f48931f,BANK_TRANSFER,LETO,60e6db69-e508-4699-a47e-04b4a68f2cdb
167563,EUR,200000,COMPLETED,2017-08-31 05:55:51.333000,,,misc,9bfe89e6-e494-4701-89db-2f0ca9cfd9e9,TOPUP,LETO,225bf46d-c6bb-4726-8f77-0a7ae5b6ebb8
167604,EUR,289700,COMPLETED,2017-08-31 07:36:07.091000,,,misc,9e56ce38-6fb3-412b-a329-f8c5a164dd07,BANK_TRANSFER,LETO,fe0ae298-ebe1-4bb7-af87-fd6a35043151
167609,GBP,923,COMPLETED,2017-08-31 08:25:45.805000,,,misc,70aa91e2-9373-49e4-bde6-c32febb80b0f,BANK_TRANSFER,LETO,2f42632e-ca34-4290-92e0-683abafd47b6
167761,EUR,100000,COMPLETED,2017-08-31 11:16:19.722000,,,misc,c8a15f57-c18c-4af7-8c5e-b80f50f370c4,TOPUP,LETO,0f59f2c0-9780-4db4-9d81-6a731160654a
167835,EUR,100000,COMPLETED,2017-08-31 13:00:53.571000,,,misc,91e0a22a-819c-44b2-8055-da0625a70927,TOPUP,LETO,657e0b8d-3780-4c82-bf7d-6777418ed3cf
167942,EUR,269671,COMPLETED,2017-08-31 15:17:05.370000,,,misc,62580d01-6d12-4a21-b772-b6b36760a4e1,BANK_TRANSFER,LETO,71c59f3c-d9c2-47a4-9905-5c619ff98fd3
168374,GBP,9584,COMPLETED,2017-08-16 05:59:54.419000,,,misc,aca92551-c1d7-42d7-86de-aa65868a9514,BANK_TRANSFER,LETO,9b40651c-21c4-4ae5-8e47-aedb690aa21a
168518,EUR,21986,COMPLETED,2017-08-16 11:24:53.343000,,,misc,fe767d25-b355-47fd-b133-bce79860ad5c,BANK_TRANSFER,LETO,df1825e6-c574-4417-b81d-7c0d3a77416b
