,CURRENCY,AMOUNT,STATE,CREATED_DATE,MERCHANT_CATEGORY,MERCHANT_COUNTRY,ENTRY_METHOD,USER_ID,TYPE,SOURCE,ID
102569,EUR,200000,COMPLETED,2017-04-13 01:59:30.718000,,,misc,9800f234-d9d0-403f-9ea7-28f5ef245efe,TOPUP,LIMOS,48938645-eb9a-4f9e-abb5-935d114e2171
102630,EUR,1500,COMPLETED,2017-04-13 10:02:43.480000,,,misc,e12996b6-634f-4d73-8a77-770c6bd3978c,TOPUP,LIMOS,dd6aa3d1-48e5-4038-8d4b-b5bfe2c251af
102632,EUR,2610,COMPLETED,2017-04-13 10:01:30.207000,,,misc,7aedd7a8-f400-4a8f-82cd-e32aa05c3ae7,TOPUP,LIMOS,41072014-d9fc-447b-be82-fd74e4399065
102633,EUR,150000,COMPLETED,2017-04-13 10:01:09.124000,,,misc,e05e504a-5e3b-4e19-a0b4-5925e87f3b27,TOPUP,LIMOS,ede7acea-3e51-4301-b380-6cc8137879e8
102634,EUR,14000,COMPLETED,2017-04-13 10:00:27.640000,,,misc,9ed1649f-06fd-452b-b6e9-25e3023dba09,TOPUP,LIMOS,8d3585a1-4625-45b5-aab8-41ca28f7cd90
102891,EUR,98920,COMPLETED,2017-04-26 17:17:29.956000,,,misc,844d5402-21ca-4ea3-adc2-16f14ebc77ca,TOPUP,LIMOS,3029b5b6-4726-4319-9571-b84fbcf82301
102947,EUR,25000,COMPLETED,2017-04-26 12:41:38.584000,,,misc,8204cc09-1b49-4dd3-830b-6d004a7ba47e,TOPUP,LIMOS,a33e012c-d30d-4ff3-a447-5a1bbd708679
102956,EUR,2000,COMPLETED,2017-04-26 17:15:50.330000,,,misc,9fed8ece-06c6-4b3d-8984-bff234de897c,TOPUP,LIMOS,3c5c9e6d-4e9f-442c-8195-756bf06434d2
103018,EUR,2000,COMPLETED,2017-04-26 09:01:11.793000,,,misc,e12996b6-634f-4d73-8a77-770c6bd3978c,TOPUP,LIMOS,b81fb37d-c477-4fdf-810a-d7f0d1a755d2
103125,EUR,30000,COMPLETED,2017-04-26 23:30:27.003000,,,misc,5bd4f815-467c-472b-8c0c-d5dbc4699d72,TOPUP,LIMOS,a9fccb6e-062d-4543-83d8-cfacfbcd4115
103299,EUR,85000,COMPLETED,2017-04-25 23:00:48.983000,,,misc,e89e6a80-803f-488e-89e1-0b7792eb9ea4,TOPUP,LIMOS,efc784fc-de8b-4269-a228-b24523c739d7
103681,EUR,2000,COMPLETED,2017-04-21 00:31:51.883000,,,misc,c04e5cc3-3553-4176-9a17-a76a01842bd9,TOPUP,LIMOS,4c9d93fa-5a37-4b50-9b83-15d5c35a3539
103682,EUR,99000,COMPLETED,2017-04-21 00:32:05.525000,,,misc,844d5402-21ca-4ea3-adc2-16f14ebc77ca,TOPUP,LIMOS,f8e74ca5-cae6-446e-996a-bfea725a92dc
103852,EUR,2000,COMPLETED,2017-04-21 00:31:11.591000,,,misc,6d69573c-ea0f-43da-aaf0-7b8def8d435c,TOPUP,LIMOS,a9f9a2df-092d-49d8-9660-5c009d8eed28
104063,EUR,75000,COMPLETED,2017-04-22 11:01:53.071000,,,misc,81e9536a-28a2-432f-a454-82957b02a308,TOPUP,LIMOS,715e0071-dce8-4585-b6cf-95d1553f0cbf
104117,GBP,50000,COMPLETED,2017-04-22 23:31:33.248000,,,misc,523a038b-6579-4367-af65-10762f4bc6e2,TOPUP,LIMOS,d0dbc792-b1b3-4ee0-a1be-f17cd6c5e8b4
104176,EUR,15000,COMPLETED,2017-04-22 11:01:05.747000,,,misc,d58df8d6-a0cc-4809-be14-7f6db074d0e1,TOPUP,LIMOS,e9d022d6-c2ca-4889-bf8b-804ebe01c209
104177,EUR,6900,COMPLETED,2017-04-22 11:00:32.355000,,,misc,9ed1649f-06fd-452b-b6e9-25e3023dba09,TOPUP,LIMOS,35691bd6-e866-4a34-9984-f70e7afe6c92
104868,EUR,150000,COMPLETED,2017-04-29 10:17:09.473000,,,misc,122609d5-76af-42f6-a7de-d23a504cf0a3,TOPUP,LIMOS,ee5f5f6d-aefa-410f-8bfb-93973c487bd3
104869,EUR,50000,COMPLETED,2017-04-29 10:17:15.243000,,,misc,acdb0b81-7cfd-473b-9996-0b7014b32a3f,TOPUP,LIMOS,023fe113-2120-4e60-b486-f6a73d9818c9
104914,EUR,20000,COMPLETED,2017-05-04 05:34:43.333000,,,misc,38dcc95d-5d7b-4427-8f40-d28cc448a724,TOPUP,LIMOS,31d281e4-b30c-4c03-8c8c-3bd83e7ad2a7
104916,EUR,50000,COMPLETED,2017-05-04 05:32:48.254000,,,misc,c04e5cc3-3553-4176-9a17-a76a01842bd9,TOPUP,LIMOS,5da5a875-569c-4b2b-b2c6-ef3b53080332
104917,EUR,21000,COMPLETED,2017-05-04 05:31:48.672000,,,misc,a5ddb05d-93df-46ef-a8cd-bb90d61047be,TOPUP,LIMOS,afcd2f53-4dfb-4960-8f7d-82fda29a2545
105275,EUR,70000,COMPLETED,2017-05-03 06:45:24.267000,,,misc,686b0a44-ef3e-48eb-982e-8884dc6256e6,TOPUP,LIMOS,06e3b685-9974-4a2b-888a-a6d16225311c
105290,EUR,10000,COMPLETED,2017-05-03 06:49:57.164000,,,misc,d233d115-73d2-4166-b344-907d343e2e0d,TOPUP,LIMOS,8152295b-5a4b-4c1b-b530-c7eaa64c3123
105291,EUR,6000,COMPLETED,2017-05-03 06:49:41.848000,,,misc,436d4f43-7360-4c44-9e20-c870aa53c4a2,TOPUP,LIMOS,9edbcfd3-ffbe-4433-9ff6-84540c4229c8
105292,EUR,500,COMPLETED,2017-05-03 06:49:25.559000,,,misc,0cdc8536-d184-495f-91f2-9743ed1fddb6,TOPUP,LIMOS,62ff995f-9125-48e7-aea8-3e95b7460239
105294,EUR,2500,COMPLETED,2017-05-03 06:47:42.928000,,,misc,d22cb97f-f158-4195-8de1-84375991243b,TOPUP,LIMOS,da5f8944-748f-42d2-aa36-f144dd46826c
105295,EUR,50000,COMPLETED,2017-05-03 06:47:16.176000,,,misc,acdb0b81-7cfd-473b-9996-0b7014b32a3f,TOPUP,LIMOS,b382bbdb-5464-4183-8d69-00ad4ba9433e
105296,EUR,30000,COMPLETED,2017-05-03 06:47:13.638000,,,misc,d9203ee5-678a-4734-94a9-4d3761d73b09,TOPUP,LIMOS,46f4d881-3250-4f82-85c3-eb0493b0f3bf
105297,EUR,90,COMPLETED,2017-05-03 06:46:26.200000,,,misc,9fed8ece-06c6-4b3d-8984-bff234de897c,TOPUP,LIMOS,86f87909-fe9f-4124-b9f5-1abeb7986a6e
106990,EUR,900000,COMPLETED,2017-05-08 22:09:45.576000,,,misc,9c71c23b-a618-4a6d-8ee4-0ec0bb81499a,TOPUP,LIMOS,bd7ffd56-25a4-441f-a826-5e8f2b16686a
107888,GBP,5000,COMPLETED,2017-04-27 23:30:12.984000,,,misc,06b59309-9e28-46a0-8356-3523a604690d,TOPUP,LIMOS,af4331f3-880e-449d-a6b2-40a87b5b2140
108019,EUR,3000,COMPLETED,2017-04-27 16:14:12.003000,,,misc,a34fc620-57e0-47b7-92cc-2f034073f2b9,TOPUP,LIMOS,9a8fadcf-7432-4632-9e0d-03473cd92d5c
108047,EUR,50000,COMPLETED,2017-04-27 20:01:59.501000,,,misc,f4e0cffd-b10b-4fa2-8089-12bdb8c1fe33,TOPUP,LIMOS,6beeefb1-e4f5-4e2d-b27e-ab37a97903cd
108048,EUR,50000,COMPLETED,2017-04-27 20:02:33.547000,,,misc,c04e5cc3-3553-4176-9a17-a76a01842bd9,TOPUP,LIMOS,6055a8a2-2926-45a1-bf6f-cdd95eac8308
108050,EUR,30000,COMPLETED,2017-04-27 20:01:16.324000,,,misc,db988232-3984-46a3-93a8-0d1db5d8382b,TOPUP,LIMOS,939481a7-f753-43fa-848e-8fb0b43a223f
108065,EUR,35000,COMPLETED,2017-04-27 20:01:15.703000,,,misc,769c5f83-14e6-427d-bba2-879b3ce4d633,TOPUP,LIMOS,d7923f31-34fa-4a28-ade8-a89dbbb5ffde
108066,EUR,200000,COMPLETED,2017-04-27 20:01:40.962000,,,misc,9800f234-d9d0-403f-9ea7-28f5ef245efe,TOPUP,LIMOS,eb3717d5-0bb3-42de-ab2e-0b1fb0eca18c
108815,EUR,1900,COMPLETED,2017-05-10 20:46:43.051000,,,misc,e12996b6-634f-4d73-8a77-770c6bd3978c,TOPUP,LIMOS,ef6d15b4-5d53-4439-8488-b2d5d1bbca9e
108816,EUR,10000,COMPLETED,2017-05-10 20:46:02.273000,,,misc,d58df8d6-a0cc-4809-be14-7f6db074d0e1,TOPUP,LIMOS,520275f6-4277-4422-aafa-307d0ee43d0a
108817,EUR,20000,COMPLETED,2017-05-10 20:45:33.264000,,,misc,d58df8d6-a0cc-4809-be14-7f6db074d0e1,TOPUP,LIMOS,c2a73373-cd46-44a5-9214-df3c22a66d2e
109560,EUR,7000,COMPLETED,2017-05-09 20:49:12.153000,,,misc,436d4f43-7360-4c44-9e20-c870aa53c4a2,TOPUP,LIMOS,d1f7a491-db8d-4fee-b607-f0bdc41c45ad
109562,EUR,50000,COMPLETED,2017-05-09 20:47:28.854000,,,misc,acdb0b81-7cfd-473b-9996-0b7014b32a3f,TOPUP,LIMOS,76109c73-37c6-4716-bf75-d505d82029fa
109840,EUR,5000,COMPLETED,2017-05-06 16:38:30.770000,,,misc,38a3cdc4-7b05-4896-b77c-0418bf6dc1ea,TOPUP,LIMOS,ef66005e-404e-4ebf-bdc9-0be1ff47cdb7
109850,EUR,50000,COMPLETED,2017-05-06 16:39:25.136000,,,misc,acdb0b81-7cfd-473b-9996-0b7014b32a3f,TOPUP,LIMOS,2c3c931b-bba9-49f2-8a1b-c6cfd9ab78d0
109851,EUR,12900,COMPLETED,2017-05-06 16:39:08.476000,,,misc,e12996b6-634f-4d73-8a77-770c6bd3978c,TOPUP,LIMOS,f0b6a2e0-ffe3-4277-9fe5-a1852756803a
109852,EUR,30000,COMPLETED,2017-05-06 17:05:47.581000,,,misc,5bd4f815-467c-472b-8c0c-d5dbc4699d72,TOPUP,LIMOS,826629c3-7389-4850-8091-99457852e5cc
110004,EUR,82500,COMPLETED,2017-05-05 02:47:54.710000,,,misc,9800f234-d9d0-403f-9ea7-28f5ef245efe,TOPUP,LIMOS,7006a3fb-7b43-45fd-918d-202861d31f02
110005,EUR,1937,COMPLETED,2017-05-05 02:47:39.203000,,,misc,3f8c39e2-8970-4d25-bd3f-733bb5b4c3cd,TOPUP,LIMOS,87f4e327-91cb-4666-aaf0-40c1996e86ba
110006,EUR,5000,COMPLETED,2017-05-05 02:47:24.022000,,,misc,d233d115-73d2-4166-b344-907d343e2e0d,TOPUP,LIMOS,dce9d9b1-c7f0-4afd-b434-63190aecb6dc
110007,EUR,48000,COMPLETED,2017-05-05 02:46:46.935000,,,misc,c04e5cc3-3553-4176-9a17-a76a01842bd9,TOPUP,LIMOS,7246c3dc-83ea-481e-9cdc-77d0bbc6022a
110634,EUR,20000,COMPLETED,2017-05-16 22:03:23.201000,,,misc,af3435f8-f75d-4116-ab74-a087c52117d2,TOPUP,LIMOS,407e2d46-ecc0-4442-b9ab-8a514baf4251
110635,EUR,22838,COMPLETED,2017-05-16 22:03:18.637000,,,misc,d58df8d6-a0cc-4809-be14-7f6db074d0e1,TOPUP,LIMOS,05a25a88-df00-4dd6-9dcd-740426659d0a
111014,EUR,40000,COMPLETED,2017-05-15 21:07:07.781000,,,misc,9ed1649f-06fd-452b-b6e9-25e3023dba09,TOPUP,LIMOS,8e37617b-6025-4c0f-9ddc-485382645900
111017,EUR,50000,COMPLETED,2017-05-15 21:06:53.681000,,,misc,acdb0b81-7cfd-473b-9996-0b7014b32a3f,TOPUP,LIMOS,8f95f958-ef32-4cab-b237-fd9b498f6784
111018,EUR,100000,COMPLETED,2017-05-15 21:06:34.691000,,,misc,c8a15f57-c18c-4af7-8c5e-b80f50f370c4,TOPUP,LIMOS,aa366576-40e6-4545-9e7b-116474921d54
111892,EUR,45000,COMPLETED,2017-05-12 09:27:46.168000,,,misc,e318d944-e7cf-4d65-a6eb-aa11f10c2574,TOPUP,LIMOS,afa89a27-7196-49c2-8406-1a5c2eb731a6
111893,EUR,2000,COMPLETED,2017-05-12 09:26:59.710000,,,misc,a5ddb05d-93df-46ef-a8cd-bb90d61047be,TOPUP,LIMOS,d5144feb-09b6-4d2a-85ee-ea4c106d9aeb
111894,EUR,40495,COMPLETED,2017-05-12 09:26:42.301000,,,misc,9e988c5b-71d0-4f3e-8f81-b3c30aa9c240,TOPUP,LIMOS,79e0be65-7fa0-490d-94e5-0bf2a85bda06
112098,EUR,30000,COMPLETED,2017-05-12 17:18:32.470000,,,misc,9f236a4c-4b46-40d2-b0b7-bdd84ecf54d0,TOPUP,LIMOS,c226cc0b-d90f-4dd1-aa3c-453278c09ad5
113102,EUR,22676,COMPLETED,2017-05-19 17:20:36.166000,,,misc,809b2cf1-aa8a-4696-9517-fe01f3d90b9e,TOPUP,LIMOS,ed638738-6086-4cbf-9324-be628de1680e
113104,EUR,50000,COMPLETED,2017-05-19 17:20:13.670000,,,misc,36ce3f0a-356e-4c77-8f38-4be57840f0a1,TOPUP,LIMOS,c8a0e5a7-1715-47db-bff9-b41f70e1740c
113308,EUR,10000,COMPLETED,2017-05-18 08:46:37.897000,,,misc,8fda70e8-6833-4205-8b1d-aedcb03b68a0,TOPUP,LIMOS,087294c8-9681-495e-b197-fba90f282339
113619,EUR,2000,COMPLETED,2017-05-18 21:24:13.668000,,,misc,ad6fd25c-e271-437b-a953-a9a191f72684,TOPUP,LIMOS,bf74af59-8013-48f7-a560-f9e334674644
113620,EUR,30000,COMPLETED,2017-05-18 21:23:26.171000,,,misc,acdb0b81-7cfd-473b-9996-0b7014b32a3f,TOPUP,LIMOS,4f33372b-08cb-4e71-9348-b9f4b35fed7c
113627,EUR,40000,COMPLETED,2017-05-18 21:23:20.483000,,,misc,c4275704-1d35-4e13-9294-dafbd40c7746,TOPUP,LIMOS,18decbed-e06e-49ad-badf-55e8c9df7ec1
113628,EUR,99000,COMPLETED,2017-05-18 21:23:06.318000,,,misc,844d5402-21ca-4ea3-adc2-16f14ebc77ca,TOPUP,LIMOS,d308e9e0-63d4-46c5-b3f0-677bd345f431
113974,EUR,23698,COMPLETED,2017-05-17 18:10:30.710000,,,misc,9800f234-d9d0-403f-9ea7-28f5ef245efe,TOPUP,LIMOS,cce0172b-869a-4915-827d-197c9f7101d7
113975,EUR,99020,COMPLETED,2017-05-17 18:09:55.909000,,,misc,844d5402-21ca-4ea3-adc2-16f14ebc77ca,TOPUP,LIMOS,77c28dd2-465a-4dd7-a1c6-d60181a3e434
114383,EUR,40000,COMPLETED,2017-05-24 16:17:01.800000,,,misc,e8d7e176-8c91-4ec3-8de5-d8c1e400d5de,TOPUP,LIMOS,b05b66e8-0e07-427c-a4e1-ca3bff68bb3f
114509,EUR,20000,COMPLETED,2017-05-24 22:42:46.297000,,,misc,c1426977-0ea6-4e16-a327-018445125e8b,TOPUP,LIMOS,4e3a7aed-58ff-469e-a2d3-a3339e185afd
114516,EUR,52911,COMPLETED,2017-05-24 22:41:45.964000,,,misc,9e988c5b-71d0-4f3e-8f81-b3c30aa9c240,TOPUP,LIMOS,04173a78-a3d8-4f1b-a0fa-075b2526a060
115087,EUR,9200,COMPLETED,2017-05-23 08:36:22.813000,,,misc,6be65cba-7938-4157-8b41-39168e2f0122,TOPUP,LIMOS,f6a9793a-eb0d-4bcc-a53d-89b0a152948a
115088,EUR,15000,COMPLETED,2017-05-23 08:35:56.772000,,,misc,d58df8d6-a0cc-4809-be14-7f6db074d0e1,TOPUP,LIMOS,f1c46f7d-0b4e-462e-8969-102d938d4a9d
115089,EUR,500000,COMPLETED,2017-05-23 08:35:55.632000,,,misc,82fba015-3d2e-4181-83de-054347a8a035,TOPUP,LIMOS,b45271a2-9697-4a1d-889f-9c8ac0858f2e
115090,EUR,150000,COMPLETED,2017-05-23 08:35:54.862000,,,misc,9800f234-d9d0-403f-9ea7-28f5ef245efe,TOPUP,LIMOS,e9593395-7da9-4cb5-a558-4ced8e21d1e3
115091,EUR,20000,COMPLETED,2017-05-23 08:35:46.278000,,,misc,acdb0b81-7cfd-473b-9996-0b7014b32a3f,TOPUP,LIMOS,d6c2b0d2-9420-40cd-989b-ff7313b56a02
115092,EUR,180000,COMPLETED,2017-05-23 08:35:45.511000,,,misc,82fba015-3d2e-4181-83de-054347a8a035,TOPUP,LIMOS,6b275fdc-f1a3-40b6-9f65-7d3cd68de4da
115093,EUR,98500,COMPLETED,2017-05-23 08:34:38.109000,,,misc,d233d115-73d2-4166-b344-907d343e2e0d,TOPUP,LIMOS,336cb531-e5bc-4fa9-97fa-57b09a3e960e
115094,EUR,30000,COMPLETED,2017-05-23 08:34:27.031000,,,misc,acdb0b81-7cfd-473b-9996-0b7014b32a3f,TOPUP,LIMOS,82d108f2-d670-4f28-87ab-d77ba6ce05f3
115095,EUR,20000,COMPLETED,2017-05-23 08:34:24.943000,,,misc,82fba015-3d2e-4181-83de-054347a8a035,TOPUP,LIMOS,2d057c59-3b06-4197-9d62-0d8a978ccfcd
115096,EUR,20000,COMPLETED,2017-05-23 08:34:24.718000,,,misc,4ca0aa7c-f78a-476e-a881-649a9f4efdc2,TOPUP,LIMOS,7aaf582b-a942-4eab-8a69-7df05092da82
115097,EUR,5000,COMPLETED,2017-05-23 08:34:16.737000,,,misc,d9203ee5-678a-4734-94a9-4d3761d73b09,TOPUP,LIMOS,e358757f-50af-4b04-b441-592228f2ae10
115098,EUR,80000,COMPLETED,2017-05-23 08:33:34.024000,,,misc,5bd4f815-467c-472b-8c0c-d5dbc4699d72,TOPUP,LIMOS,dfcf6a77-6e2c-4388-ae98-189e702c12c2
115099,CHF,50000,COMPLETED,2017-05-23 08:30:27.669000,,,misc,3dd8b1a9-17a7-483f-b1a4-9f23fe55ad61,TOPUP,LIMOS,1400773c-2714-45e4-83e5-d1935b6d5aa8
115357,EUR,1500,COMPLETED,2017-05-23 18:15:27.857000,,,misc,d22cb97f-f158-4195-8de1-84375991243b,TOPUP,LIMOS,9dcec10e-d15e-4fe3-86dd-5060c89ebad2
115358,EUR,8000,COMPLETED,2017-05-23 18:15:02.052000,,,misc,e318d944-e7cf-4d65-a6eb-aa11f10c2574,TOPUP,LIMOS,0745677e-dca2-4f53-95ee-c6de544576e4
116154,EUR,2000,COMPLETED,2017-05-27 07:39:00.055000,,,misc,1b8e7803-696c-4dbf-8836-e0a89c151732,TOPUP,LIMOS,696b7e00-ad87-448b-99a6-800fffe8535c
116155,EUR,40000,COMPLETED,2017-05-27 07:38:39.847000,,,misc,acdb0b81-7cfd-473b-9996-0b7014b32a3f,TOPUP,LIMOS,55de1e8a-d7a5-4dd2-be14-aa543f552067
116921,EUR,171129,COMPLETED,2017-05-30 18:36:54.436000,,,misc,9800f234-d9d0-403f-9ea7-28f5ef245efe,TOPUP,LIMOS,ac9e8589-a5b1-4a56-8acf-459c1413888e
116922,EUR,300000,COMPLETED,2017-05-30 18:36:36.417000,,,misc,bc176d7b-3694-48e1-9df0-a5b642cbf1ff,TOPUP,LIMOS,69f0f29a-fa28-471e-9aca-6c4814498aa2
116941,EUR,5000,COMPLETED,2017-05-30 18:42:18.493000,,,misc,38dcc95d-5d7b-4427-8f40-d28cc448a724,TOPUP,LIMOS,61539fe3-3cfa-426d-adf5-6bf2dcb49992
116943,EUR,10000,COMPLETED,2017-05-30 18:41:36.547000,,,misc,82fba015-3d2e-4181-83de-054347a8a035,TOPUP,LIMOS,74aba123-7195-45bd-9ffe-f339484f8b6d
116944,EUR,10000,COMPLETED,2017-05-30 18:41:07.179000,,,misc,769c5f83-14e6-427d-bba2-879b3ce4d633,TOPUP,LIMOS,4486d88f-96bd-480a-ac02-937354c6a255
116945,EUR,16000,COMPLETED,2017-05-30 18:40:20.760000,,,misc,d58df8d6-a0cc-4809-be14-7f6db074d0e1,TOPUP,LIMOS,391016f1-2f2a-4113-b293-e28b4498d122
116946,EUR,50000,COMPLETED,2017-05-30 18:38:29.161000,,,misc,9ed1649f-06fd-452b-b6e9-25e3023dba09,TOPUP,LIMOS,6aa9466a-495a-4d92-a7e8-b7e25b2bb862
118121,EUR,2500,COMPLETED,2017-06-01 20:07:00.135000,,,misc,d22cb97f-f158-4195-8de1-84375991243b,TOPUP,LIMOS,ab6fdbca-0a2e-4bfd-9218-37d49d43ef51
118122,EUR,6000,COMPLETED,2017-06-01 20:06:44.462000,,,misc,4a71cf6b-540a-4e4f-8eaa-b4676aed612f,TOPUP,LIMOS,9c76df9b-8dcf-45a8-be15-3750b1af14fe
118123,EUR,17500,COMPLETED,2017-06-01 20:06:20.146000,,,misc,3f8c39e2-8970-4d25-bd3f-733bb5b4c3cd,TOPUP,LIMOS,5c8572f5-ed3f-4a97-a196-c9d54fc68b13
118124,EUR,20000,COMPLETED,2017-06-01 20:06:08.070000,,,misc,d58df8d6-a0cc-4809-be14-7f6db074d0e1,TOPUP,LIMOS,ef99be30-f3b8-4b13-b35e-c1e5e5d4cc67
118125,EUR,28000,COMPLETED,2017-06-01 20:05:52.883000,,,misc,8da08a47-49c4-4484-9cc0-b6e523d87bfa,TOPUP,LIMOS,1cd0b399-c61e-461d-b69f-239e759d7ec7
118126,EUR,30000,COMPLETED,2017-06-01 20:05:49.538000,,,misc,8da08a47-49c4-4484-9cc0-b6e523d87bfa,TOPUP,LIMOS,10b53dda-ff0b-48a0-ab98-e92516547ea3
118127,EUR,30000,COMPLETED,2017-06-01 20:05:44.375000,,,misc,4527cbd9-dab0-4f7b-981c-b689bbb67356,TOPUP,LIMOS,06f3973e-89bc-475f-8bfb-f366afdc6f50
118721,EUR,15000,COMPLETED,2017-06-06 09:27:09.053000,,,misc,fc63cd21-8eac-4227-9f85-ad880ba1fcf0,TOPUP,LIMOS,3adac98e-0c9b-4404-9c80-4ef119368b3e
118722,EUR,15040,COMPLETED,2017-06-06 09:26:18.284000,,,misc,9e988c5b-71d0-4f3e-8f81-b3c30aa9c240,TOPUP,LIMOS,e29ddc91-cba7-4668-aca7-a1be4cc3dfa1
118723,EUR,200000,COMPLETED,2017-06-06 09:25:51.200000,,,misc,75ce2520-1cda-47bc-b739-8d32f13b78b4,TOPUP,LIMOS,ced63463-a9f8-41ce-8ced-3865e2aa65f4
118952,EUR,40000,COMPLETED,2017-06-06 18:15:39.929000,,,misc,64fd8b77-c687-4443-8fce-fd3238c45e51,TOPUP,LIMOS,2df5c469-daf1-4e05-aba7-561edfc3181b
119510,EUR,100000,COMPLETED,2017-05-26 06:54:02.037000,,,misc,75ce2520-1cda-47bc-b739-8d32f13b78b4,TOPUP,LIMOS,0d8113c7-f4f4-4a1c-92d6-8e801640516e
120103,EUR,25000,COMPLETED,2017-05-31 23:42:30.329000,,,misc,acdb0b81-7cfd-473b-9996-0b7014b32a3f,TOPUP,LIMOS,5470d0c7-3334-4259-83aa-cbf1aea7a84f
120213,EUR,1800,COMPLETED,2017-06-07 09:02:12.992000,,,misc,4a71cf6b-540a-4e4f-8eaa-b4676aed612f,TOPUP,LIMOS,3e2e1750-e89a-4fca-a023-84108e125e6b
