,CURRENCY,AMOUNT,STATE,CREATED_DATE,MERCHANT_CATEGORY,MERCHANT_COUNTRY,ENTRY_METHOD,USER_ID,TYPE,SOURCE,ID
43,GBP,45000,COMPLETED,2015-10-17 02:08:21.463000,,,misc,90a549c7-e000-4556-bf4e-f3ab45bd109e,TOPUP,NYX,7a9a7eb8-afec-4dd6-aae5-9f0a084a54d8
54,USD,10000,COMPLETED,2015-10-17 08:50:59.825000,,,misc,2d518cf9-d853-443d-a3d8-bda56f373901,TOPUP,NYX,313eb754-69d5-43e9-8eda-48238f4d95cb
62,EUR,45500,FAILED,2015-10-15 20:37:47.635000,,,misc,2c82cc37-00e1-4f33-8cb4-73dffc924589,TOPUP,NYX,0198a15e-fee7-48ba-aef9-8f1a534f01dd
76,USD,3000,FAILED,2015-10-18 13:14:36.499000,,,misc,52d9c1eb-3bc8-4428-a95a-1c91d1bd22f9,TOPUP,NYX,f0c71d06-9437-428a-b53c-08bd17302359
77,USD,3000,COMPLETED,2015-10-18 13:31:33.861000,,,misc,52d9c1eb-3bc8-4428-a95a-1c91d1bd22f9,TOPUP,NYX,eb6ab317-f6ab-4d22-a119-e4192e99d34c
81,GBP,4000,COMPLETED,2015-10-18 14:24:25.025000,,,misc,5cbbf004-895d-48d2-96cc-84d710aa9b95,TOPUP,NYX,38cc5ec2-6b74-4e58-b1fc-19b4905cb1b7
90,EUR,45500,FAILED,2015-10-15 20:37:22.140000,,,misc,2c82cc37-00e1-4f33-8cb4-73dffc924589,TOPUP,NYX,a479e386-f806-415a-b04a-10de46925f14
92,EUR,45500,FAILED,2015-10-15 20:38:10.315000,,,misc,2c82cc37-00e1-4f33-8cb4-73dffc924589,TOPUP,NYX,5a3d4d10-f9ff-496e-a070-3d40840832b5
93,GBP,1000,COMPLETED,2015-10-15 18:51:52.780000,,,misc,46172727-471c-4627-b706-1f9881a8e4d2,TOPUP,NYX,9be4d57d-3f38-4500-8a74-0f4d54e373c2
95,GBP,10000,COMPLETED,2015-10-15 05:05:44.938000,,,misc,821014c5-af06-40ff-91f4-77fe7667809f,TOPUP,NYX,c40fe5cd-7d82-4daf-b374-419687f6e8dc
96,GBP,1000,COMPLETED,2015-10-15 18:52:25.169000,,,misc,46172727-471c-4627-b706-1f9881a8e4d2,TOPUP,NYX,7940a269-916d-49e8-96e6-7a2096c80256
97,EUR,5000,FAILED,2015-10-15 18:22:57.100000,,,misc,9a7ce58d-2a26-47e7-a3ef-1003770b6ee0,TOPUP,NYX,4a606416-c63c-4f81-8b76-aa0e70e3d336
115,GBP,20000,COMPLETED,2015-10-12 07:52:20.370000,,,misc,45e3c222-38ac-4fdb-b092-ff1639e4438c,TOPUP,NYX,446cfced-5034-4087-b395-782c1fca1b46
116,GBP,50000,COMPLETED,2015-10-12 17:00:35.501000,,,misc,dd1f6199-127f-49ff-ba25-81393b2e66f2,TOPUP,NYX,322e5423-e4bd-47bd-9691-cc3944d4d3ce
136,GBP,4000,COMPLETED,2015-10-12 17:36:38.754000,,,misc,c2f3d45d-3d6e-4b6c-8004-4281fca31f97,TOPUP,NYX,af06ec6e-4521-444c-b142-0b127733e46b
137,GBP,10000,FAILED,2015-10-12 23:45:42.748000,,,misc,821014c5-af06-40ff-91f4-77fe7667809f,TOPUP,NYX,c51662fd-ccdd-4cda-a671-33a5d4f102fc
138,GBP,20000,REVERTED,2015-10-12 06:32:32.977000,,,misc,45e3c222-38ac-4fdb-b092-ff1639e4438c,TOPUP,NYX,39b1df77-5808-44c3-9ae4-8306e0b88b5c
140,GBP,1000,COMPLETED,2015-10-12 06:28:24.581000,,,misc,4c2c9762-2ef0-453b-85d4-e1b514a40942,TOPUP,NYX,5d995d64-6fb4-4479-881d-a8c0a93fc071
141,GBP,20000,REVERTED,2015-10-12 06:34:33.504000,,,misc,45e3c222-38ac-4fdb-b092-ff1639e4438c,TOPUP,NYX,b0a486a9-f9ef-4d3b-a3f3-4e0fe6f4e363
149,GBP,50000,COMPLETED,2015-10-16 17:07:42.382000,,,misc,dd1f6199-127f-49ff-ba25-81393b2e66f2,TOPUP,NYX,4f23a811-b4b2-4c73-b432-c35991e8d88f
150,GBP,30000,REVERTED,2015-10-16 01:59:56.335000,,,misc,90a549c7-e000-4556-bf4e-f3ab45bd109e,TOPUP,NYX,d4de9a58-2d84-496e-8cc6-765936f9d980
152,GBP,30000,COMPLETED,2015-10-16 02:01:46.465000,,,misc,90a549c7-e000-4556-bf4e-f3ab45bd109e,TOPUP,NYX,a600e4ec-a8ec-40fe-8b15-98558622adbf
153,EUR,45000,FAILED,2015-10-16 07:36:38.149000,,,misc,2c82cc37-00e1-4f33-8cb4-73dffc924589,TOPUP,NYX,047f96ca-7dd4-48a9-bca8-a8e50edb0020
154,GBP,15000,COMPLETED,2015-10-16 22:45:19.592000,,,misc,1319cca9-02a7-4a15-8abb-48d4e08e5aa3,TOPUP,NYX,470cc624-4d6e-414d-983b-bc2ec9711cad
155,GBP,5000,COMPLETED,2015-10-16 15:48:52.229000,,,misc,84020048-ade9-4eb6-9a0a-8e43f4f7d312,TOPUP,NYX,3f7faab9-9a83-459f-bdc8-3bcbff30070f
171,GBP,80000,COMPLETED,2015-10-16 09:09:34.843000,,,misc,90ad0406-c7d3-4a9a-9579-a9a27bdf1965,TOPUP,NYX,aa5570ea-586f-43a3-bdb6-14cb5c29f344
174,USD,350000,COMPLETED,2015-10-14 21:30:33.495000,,,misc,2d518cf9-d853-443d-a3d8-bda56f373901,TOPUP,NYX,1deef062-10d9-4bf6-ba02-3173bc09ce04
175,EUR,1000,FAILED,2015-10-14 09:57:06.425000,,,misc,e29831cf-5554-45d2-86b4-fda5bf6b900b,TOPUP,NYX,a330e180-2dc5-4ae8-89f4-abda099f1b2f
176,EUR,1000,FAILED,2015-10-14 10:03:31.508000,,,misc,e29831cf-5554-45d2-86b4-fda5bf6b900b,TOPUP,NYX,c2acdca3-2d82-4d00-baec-9b0ba3bb230a
177,GBP,25000,COMPLETED,2015-10-14 23:02:55.803000,,,misc,6169c830-f34d-49e3-a6ab-1255be3e91b6,TOPUP,NYX,58620dac-4165-41f7-88a5-648975541dba
178,EUR,1000,FAILED,2015-10-14 09:15:04.661000,,,misc,e29831cf-5554-45d2-86b4-fda5bf6b900b,TOPUP,NYX,9a09dd57-832d-4b89-b3d3-6a95a9404df7
179,GBP,189000,COMPLETED,2015-10-14 23:55:51.052000,,,misc,e11705ed-6627-449f-8810-5c299df49e65,TOPUP,NYX,58353c21-188b-4678-b5c1-1f668a71840a
180,EUR,1000,FAILED,2015-10-14 09:14:10.427000,,,misc,e29831cf-5554-45d2-86b4-fda5bf6b900b,TOPUP,NYX,2e75831e-4914-4978-b64c-aa61e81b759e
181,EUR,1000,FAILED,2015-10-14 09:13:12.505000,,,misc,e29831cf-5554-45d2-86b4-fda5bf6b900b,TOPUP,NYX,ab87b104-aac8-4177-a7f3-ca73f857833b
183,GBP,2000,FAILED,2015-09-24 18:06:39.483000,,,misc,7724ed74-0254-40c5-ba45-3ad306d5a11a,TOPUP,NYX,480dcf18-e1b0-46d9-8ff2-615db1278980
196,GBP,1000,COMPLETED,2015-10-09 10:44:28.707000,,,misc,c2f3d45d-3d6e-4b6c-8004-4281fca31f97,TOPUP,NYX,c5d45c8d-c65d-4df1-a15e-c88f9d513a89
197,GBP,50000,REVERTED,2015-10-09 08:37:41.802000,,,misc,45e3c222-38ac-4fdb-b092-ff1639e4438c,TOPUP,NYX,a5dd584f-bb6a-4668-9a35-50a50bcaa9da
198,GBP,30000,REVERTED,2015-10-09 13:35:49.194000,,,misc,45e3c222-38ac-4fdb-b092-ff1639e4438c,TOPUP,NYX,58cbd16d-0dc2-411f-ad86-6c8ad266511e
199,GBP,50000,REVERTED,2015-10-09 10:37:43.474000,,,misc,45e3c222-38ac-4fdb-b092-ff1639e4438c,TOPUP,NYX,69f462a8-5eb8-4e38-941d-474d841b0efc
203,USD,1500,COMPLETED,2015-10-13 02:12:05.557000,,,misc,d343f207-9bdf-46bc-96ea-077f831d265f,TOPUP,NYX,3f45c036-c3d4-40f3-a508-a88452f7c927
207,GBP,20000,REVERTED,2015-10-09 05:30:20.377000,,,misc,45e3c222-38ac-4fdb-b092-ff1639e4438c,TOPUP,NYX,882002ab-c6ad-4e39-bde1-6c3ac7d4d767
208,GBP,30000,REVERTED,2015-10-09 13:41:50.812000,,,misc,45e3c222-38ac-4fdb-b092-ff1639e4438c,TOPUP,NYX,225e3bb7-0594-4d42-a07f-1e10199a8dde
209,GBP,30000,REVERTED,2015-10-09 10:44:14.194000,,,misc,45e3c222-38ac-4fdb-b092-ff1639e4438c,TOPUP,NYX,c81d9e5c-4612-434d-bb65-3be5d38e1ca9
210,USD,20000,COMPLETED,2015-10-09 06:55:42.919000,,,misc,adae73e0-a036-4bc4-b202-c220554e49c8,TOPUP,NYX,10b71282-d5bf-4099-b9da-10366ff60ed3
211,GBP,30000,FAILED,2015-10-09 13:31:45.803000,,,misc,45e3c222-38ac-4fdb-b092-ff1639e4438c,TOPUP,NYX,74a619d2-7dce-4c40-9a0d-132cca0163a6
212,GBP,10000,COMPLETED,2015-10-09 01:04:47.030000,,,misc,c89e7a90-9612-4eda-b7be-cbb06719a1a9,TOPUP,NYX,3dbd8724-5a13-4b94-a10d-f14eb773b3ac
213,GBP,20000,FAILED,2015-10-09 05:29:19.363000,,,misc,45e3c222-38ac-4fdb-b092-ff1639e4438c,TOPUP,NYX,6bdd9f13-07dd-4d1e-a1b1-6e9735643626
218,USD,90000,COMPLETED,2015-10-14 21:34:40.429000,,,misc,2d518cf9-d853-443d-a3d8-bda56f373901,TOPUP,NYX,3606c6c6-b43a-416a-9e81-a534d8f2ef7c
219,EUR,3000,COMPLETED,2015-10-13 10:26:54.641000,,,misc,2d9eed66-2287-454c-bb2e-f66c1b858766,TOPUP,NYX,c3f040b0-6a7c-4b37-88ff-7c2c1a29184d
220,GBP,10000,COMPLETED,2015-10-13 00:15:07.746000,,,misc,821014c5-af06-40ff-91f4-77fe7667809f,TOPUP,NYX,d9a054b2-0a24-486f-a9d3-8edb43509fb9
221,EUR,5000,FAILED,2015-10-13 07:35:30.561000,,,misc,b9b478b6-9d0d-4e57-8da2-a42b45925a2d,TOPUP,NYX,337fe702-9a54-4c0b-9fae-4b9df88ed58f
222,GBP,20000,COMPLETED,2015-10-13 10:19:35.379000,,,misc,90a549c7-e000-4556-bf4e-f3ab45bd109e,TOPUP,NYX,9e0cd4c3-39ae-441d-9a79-9fdb64d7898a
235,GBP,20000,FAILED,2015-10-09 05:28:16.892000,,,misc,45e3c222-38ac-4fdb-b092-ff1639e4438c,TOPUP,NYX,04779835-e7d3-487c-bd90-772ff8d5a686
236,GBP,30000,REVERTED,2015-10-09 13:38:55.984000,,,misc,45e3c222-38ac-4fdb-b092-ff1639e4438c,TOPUP,NYX,30082a11-f645-403b-9e03-8bf6fdb02f34
237,GBP,30000,FAILED,2015-10-09 13:32:57.913000,,,misc,45e3c222-38ac-4fdb-b092-ff1639e4438c,TOPUP,NYX,2ec94f35-b868-4853-8740-5a81df61e69b
249,GBP,10000,FAILED,2015-10-09 01:04:00.352000,,,misc,c89e7a90-9612-4eda-b7be-cbb06719a1a9,TOPUP,NYX,6e058b06-05c6-4d16-9a76-2a952b85f515
259,GBP,9500,COMPLETED,2015-10-11 10:59:09.157000,,,misc,0fe472c9-cf3e-4e43-90f3-a0cfb6a4f1f0,TOPUP,NYX,daca4c1c-a904-42ae-a2cf-6db8df177521
284,GBP,16700,REVERTED,2015-10-11 08:01:55.847000,,,misc,7285c1ec-31d0-4022-b311-0ad9227ef7f4,TOPUP,NYX,49b82613-cd7c-45e7-b0f5-2cdc134479b5
285,GBP,20400,COMPLETED,2015-10-11 11:42:26.656000,,,misc,7285c1ec-31d0-4022-b311-0ad9227ef7f4,TOPUP,NYX,6a6bfb2f-b00d-499d-841a-08eac4f53df5
286,GBP,14000,COMPLETED,2015-10-11 18:25:32.694000,,,misc,0fe472c9-cf3e-4e43-90f3-a0cfb6a4f1f0,TOPUP,NYX,5cadcb00-02d6-4b87-b40e-71be11d5801f
287,GBP,3000,COMPLETED,2015-10-11 11:22:20.309000,,,misc,f54baeeb-7282-4d23-9bb7-e8396ce1b159,TOPUP,NYX,1e9f8879-771c-4cd7-9b7d-70456ae00e81
288,USD,1000,COMPLETED,2015-10-11 20:38:32.258000,,,misc,52d9c1eb-3bc8-4428-a95a-1c91d1bd22f9,TOPUP,NYX,e2a73014-23bd-4f42-b2c2-054477d84c4d
289,GBP,8500,COMPLETED,2015-10-11 22:02:09.255000,,,misc,1228df8a-9b63-47a1-beb2-21c1b167d662,TOPUP,NYX,1a8deb3d-b8d6-48ba-b00d-1aa03c262ffa
300,GBP,30000,REVERTED,2015-10-10 10:41:38.458000,,,misc,45e3c222-38ac-4fdb-b092-ff1639e4438c,TOPUP,NYX,48a94d61-b9f1-46c3-aa4a-8d7a1891febe
332,GBP,1000,COMPLETED,2015-09-30 17:37:49.509000,,,misc,4c2c9762-2ef0-453b-85d4-e1b514a40942,TOPUP,NYX,bc723839-4c01-4ac8-b6a3-77c67024f28e
343,GBP,3000,COMPLETED,2015-10-10 14:59:25.294000,,,misc,99bc19bc-6b5f-4dba-8643-00a278f3edf4,TOPUP,NYX,a1e1daee-434c-4a79-acf1-dbb90090e1eb
344,GBP,25000,COMPLETED,2015-10-10 21:41:40.703000,,,misc,6169c830-f34d-49e3-a6ab-1255be3e91b6,TOPUP,NYX,ca6a9bcf-c8e3-4a7d-8f4a-86190fef97e9
345,GBP,3000,FAILED,2015-10-10 11:06:16.816000,,,misc,99bc19bc-6b5f-4dba-8643-00a278f3edf4,TOPUP,NYX,854f2f99-2b84-43e9-bf73-b0cec1ebe582
346,GBP,10000,FAILED,2015-10-10 22:51:44.244000,,,misc,821014c5-af06-40ff-91f4-77fe7667809f,TOPUP,NYX,82758cbb-4649-4c52-b4b2-fb985f5dded3
347,GBP,30000,FAILED,2015-10-10 05:49:05.642000,,,misc,45e3c222-38ac-4fdb-b092-ff1639e4438c,TOPUP,NYX,6208874a-5fc5-4958-96f2-4bae5862e026
348,GBP,30000,FAILED,2015-10-10 05:49:20.158000,,,misc,45e3c222-38ac-4fdb-b092-ff1639e4438c,TOPUP,NYX,44e0f60d-cb0d-4b03-80a2-4db0d4969c55
349,GBP,10000,COMPLETED,2015-10-10 09:55:04.561000,,,misc,821014c5-af06-40ff-91f4-77fe7667809f,TOPUP,NYX,849ad4da-3fa9-4b76-b191-1e696220eab3
350,GBP,3000,FAILED,2015-10-10 14:45:05.298000,,,misc,99bc19bc-6b5f-4dba-8643-00a278f3edf4,TOPUP,NYX,4f5acab4-26e3-4d07-8111-85f6ca17e4ab
351,GBP,30000,FAILED,2015-10-10 05:49:29.893000,,,misc,45e3c222-38ac-4fdb-b092-ff1639e4438c,TOPUP,NYX,4c1174dc-bde6-4a37-a46d-2045317deca3
352,GBP,3000,FAILED,2015-10-10 11:06:45.382000,,,misc,99bc19bc-6b5f-4dba-8643-00a278f3edf4,TOPUP,NYX,622bd5ae-281f-413a-899a-ece80f0812e0
353,GBP,30000,COMPLETED,2015-10-10 12:37:33.757000,,,misc,45e3c222-38ac-4fdb-b092-ff1639e4438c,TOPUP,NYX,f2ec5673-09f2-4add-884f-d26307dab33d
354,GBP,30000,FAILED,2015-10-10 05:49:55.714000,,,misc,45e3c222-38ac-4fdb-b092-ff1639e4438c,TOPUP,NYX,4c631c6d-9aa3-4721-8d5f-8740f737d8b0
355,GBP,3000,FAILED,2015-10-10 11:19:51.004000,,,misc,99bc19bc-6b5f-4dba-8643-00a278f3edf4,TOPUP,NYX,08c0ed92-764b-4283-815b-ce9d941c3393
356,GBP,30000,FAILED,2015-10-10 05:49:45.973000,,,misc,45e3c222-38ac-4fdb-b092-ff1639e4438c,TOPUP,NYX,ef20afe6-ffe3-4ed4-aac1-03c16db39711
358,GBP,4000,FAILED,2015-10-10 10:52:17.652000,,,misc,99bc19bc-6b5f-4dba-8643-00a278f3edf4,TOPUP,NYX,00e72fb8-742d-4ea6-9664-b5125dfe0813
359,GBP,30000,REVERTED,2015-10-10 11:16:20.786000,,,misc,45e3c222-38ac-4fdb-b092-ff1639e4438c,TOPUP,NYX,f5b94405-dc11-4c60-983b-e854e0ff964c
360,GBP,3000,FAILED,2015-10-10 11:02:20.793000,,,misc,99bc19bc-6b5f-4dba-8643-00a278f3edf4,TOPUP,NYX,5ade95fe-0427-483a-90be-86f3ac371e83
361,GBP,30000,REVERTED,2015-10-10 12:35:07.736000,,,misc,45e3c222-38ac-4fdb-b092-ff1639e4438c,TOPUP,NYX,bfea9ecf-4b5c-4f89-aaf3-9a58d1cd6410
372,USD,1000,COMPLETED,2015-10-07 08:15:54.678000,,,misc,52d9c1eb-3bc8-4428-a95a-1c91d1bd22f9,TOPUP,NYX,8eb4b6b1-9a3f-426f-b987-cbbf2441c038
373,GBP,1500,COMPLETED,2015-10-07 16:43:41.553000,,,misc,0775525b-c2a3-469b-a09f-a6b94db3f155,TOPUP,NYX,93e3bd1b-03ef-4b06-9b9d-001c1047e7ab
374,GBP,1509,COMPLETED,2015-10-07 08:04:41.276000,,,misc,c2f3d45d-3d6e-4b6c-8004-4281fca31f97,TOPUP,NYX,1254a91d-3a6e-4103-9f36-105cd56d6469
380,USD,5000,COMPLETED,2015-10-07 16:50:40.651000,,,misc,adae73e0-a036-4bc4-b202-c220554e49c8,TOPUP,NYX,485a213d-4a3c-46bf-a226-3fd47ac1b774
381,EUR,1000,FAILED,2015-10-07 10:04:46.281000,,,misc,9a7ce58d-2a26-47e7-a3ef-1003770b6ee0,TOPUP,NYX,ba1b3012-1d43-4500-9fd6-db8faab16e6b
382,GBP,49900,FAILED,2015-10-07 00:57:52.965000,,,misc,146cb748-d9a7-410a-b2ec-f5c403f7149d,TOPUP,NYX,9e06e218-053d-4cc2-a0d7-6bcb01d8a27f
392,GBP,20000,COMPLETED,2015-10-07 02:53:32.482000,,,misc,90a549c7-e000-4556-bf4e-f3ab45bd109e,TOPUP,NYX,1e4afed2-0bc3-4e14-a20a-9a7503a16c04
393,GBP,1000,FAILED,2015-10-07 00:58:20.645000,,,misc,146cb748-d9a7-410a-b2ec-f5c403f7149d,TOPUP,NYX,fdaa9301-0190-4211-8eaa-16e0804ad7d6
394,GBP,1000,COMPLETED,2015-10-07 11:27:05.488000,,,misc,4c2c9762-2ef0-453b-85d4-e1b514a40942,TOPUP,NYX,4249a81a-7d5e-43bf-8a83-fe4aa1bdb97a
413,GBP,30000,REVERTED,2015-10-08 10:11:32.585000,,,misc,90a549c7-e000-4556-bf4e-f3ab45bd109e,TOPUP,NYX,8530d07c-778a-47d6-b598-ace40dacd0de
415,GBP,49900,FAILED,2015-10-08 20:38:50.235000,,,misc,146cb748-d9a7-410a-b2ec-f5c403f7149d,TOPUP,NYX,e19b89aa-4a80-407b-99ab-c9ccc1f19ef7
416,GBP,25000,COMPLETED,2015-10-08 03:52:13.433000,,,misc,6169c830-f34d-49e3-a6ab-1255be3e91b6,TOPUP,NYX,1d877074-7573-437d-8d4a-62091b841552
417,GBP,50000,REVERTED,2015-10-08 15:07:26.650000,,,misc,45e3c222-38ac-4fdb-b092-ff1639e4438c,TOPUP,NYX,4161be95-9935-4665-8e2d-93258aee497e
419,EUR,2000,FAILED,2015-10-08 09:10:26.882000,,,misc,47b4c398-8a8f-4c26-8297-da9dd3c49a02,TOPUP,NYX,a78276eb-ac18-4125-8de0-e675b6e8e522
420,GBP,5000,COMPLETED,2015-10-08 08:13:46.515000,,,misc,f54baeeb-7282-4d23-9bb7-e8396ce1b159,TOPUP,NYX,09e3be38-ec79-4ff9-a0ca-132e137db7c7
421,GBP,49900,FAILED,2015-10-08 19:26:27.424000,,,misc,146cb748-d9a7-410a-b2ec-f5c403f7149d,TOPUP,NYX,857ef9e6-e8c1-40a9-8e59-e140eb0b7ab4
422,GBP,1000,COMPLETED,2015-10-08 11:00:15.735000,,,misc,5fd70cca-1685-40ad-a312-7d387f6911a9,TOPUP,NYX,882660f1-c7c8-4a68-82f2-a6bd699bb806
423,GBP,10000,FAILED,2015-10-08 00:59:00.274000,,,misc,c89e7a90-9612-4eda-b7be-cbb06719a1a9,TOPUP,NYX,106a47e4-2921-4a7b-945f-22ac16d347dd
424,GBP,30000,REVERTED,2015-10-08 09:27:23.078000,,,misc,90a549c7-e000-4556-bf4e-f3ab45bd109e,TOPUP,NYX,177f55e8-72cb-4332-9d88-40c895225c7e
426,GBP,10000,COMPLETED,2015-10-02 11:28:06.675000,,,misc,674ab841-acb9-4fb5-9faf-ed46114cbc80,TOPUP,NYX,1eb0738f-6086-40af-8066-405a73a53c64
427,GBP,5000,FAILED,2015-10-02 10:15:53.268000,,,misc,b20573d1-0915-4c0b-84d0-4fa253784981,TOPUP,NYX,aa7b3b09-632d-4cf8-8294-ff9a68bcc807
428,GBP,5000,FAILED,2015-10-02 10:16:28.997000,,,misc,b20573d1-0915-4c0b-84d0-4fa253784981,TOPUP,NYX,186265be-5cc3-4744-bc4b-839a2fa1ddd0
429,GBP,1000,FAILED,2015-10-02 12:22:27.520000,,,misc,36a9973d-fa19-47bc-ad4a-e785671f3756,TOPUP,NYX,5c1eceae-7596-469e-8f86-2b707e2e5ed2
430,GBP,10000,COMPLETED,2015-10-02 15:22:20.116000,,,misc,b20573d1-0915-4c0b-84d0-4fa253784981,TOPUP,NYX,cfca9ae1-f036-4f08-947d-e086435dc1c3
434,GBP,30000,REVERTED,2015-10-08 09:29:02.514000,,,misc,90a549c7-e000-4556-bf4e-f3ab45bd109e,TOPUP,NYX,6063d1f5-d60b-42c3-9325-b964367a2ff6
435,GBP,10000,COMPLETED,2015-10-08 18:07:00.739000,,,misc,821014c5-af06-40ff-91f4-77fe7667809f,TOPUP,NYX,0e3262ee-3679-4128-a97e-6288436d9ee2
440,GBP,50000,COMPLETED,2015-10-02 18:28:17.551000,,,misc,8935839b-2dd8-4b04-ba7f-7aa9361358d3,TOPUP,NYX,e5082d73-2438-464a-a28b-a6c378727ec3
441,GBP,1000,COMPLETED,2015-10-02 07:59:43.536000,,,misc,5cbbf004-895d-48d2-96cc-84d710aa9b95,TOPUP,NYX,16446e13-df3e-44a9-b919-415f17069b65
442,GBP,16350,COMPLETED,2015-10-02 21:14:53.236000,,,misc,dd1f6199-127f-49ff-ba25-81393b2e66f2,TOPUP,NYX,8a436c3b-47f6-405b-a9c3-91ee0867fa77
443,GBP,5000,FAILED,2015-10-02 10:04:31.465000,,,misc,36a9973d-fa19-47bc-ad4a-e785671f3756,TOPUP,NYX,5431c700-a08a-4cbc-bd0a-f4337d4bd88e
445,GBP,50000,COMPLETED,2015-10-02 07:07:08.200000,,,misc,3f6bb28c-f945-4027-9178-747956c3ea58,TOPUP,NYX,14cd6f9c-d02c-4ee6-a258-0d12c4ee7529
446,GBP,5000,COMPLETED,2015-10-02 09:45:19.841000,,,misc,36a9973d-fa19-47bc-ad4a-e785671f3756,TOPUP,NYX,14e53918-3306-4843-9597-240122bf16fd
447,GBP,5000,FAILED,2015-10-02 14:36:49.606000,,,misc,b20573d1-0915-4c0b-84d0-4fa253784981,TOPUP,NYX,c3db0418-0e3b-4296-96bb-ebf70380ab60
448,GBP,10000,FAILED,2015-10-02 15:12:37.088000,,,misc,b20573d1-0915-4c0b-84d0-4fa253784981,TOPUP,NYX,0c698877-10d0-4355-97bc-9a5c637558f2
451,GBP,1000,COMPLETED,2015-10-08 06:46:43.161000,,,misc,4c2c9762-2ef0-453b-85d4-e1b514a40942,TOPUP,NYX,67b8e804-337d-41ab-abc2-7594f8adbf42
452,GBP,30000,COMPLETED,2015-10-08 13:13:13.934000,,,misc,90a549c7-e000-4556-bf4e-f3ab45bd109e,TOPUP,NYX,a87abf5f-d363-41f8-ba82-96d3787d1a7d
453,GBP,50000,REVERTED,2015-10-08 15:11:43.558000,,,misc,45e3c222-38ac-4fdb-b092-ff1639e4438c,TOPUP,NYX,437234c0-12ad-4e34-b47b-ea2f26b12974
454,GBP,10000,COMPLETED,2015-10-08 01:01:20.685000,,,misc,c89e7a90-9612-4eda-b7be-cbb06719a1a9,TOPUP,NYX,c81155a6-4a64-4e18-8937-2b247f36bfe5
463,GBP,1000,COMPLETED,2015-10-08 11:02:41.556000,,,misc,5fd70cca-1685-40ad-a312-7d387f6911a9,TOPUP,NYX,d042295c-81e5-4625-b08d-3d2551e1b162
479,USD,5000,COMPLETED,2015-10-06 18:11:49.767000,,,misc,adae73e0-a036-4bc4-b202-c220554e49c8,TOPUP,NYX,56da4d87-d785-4ce9-ae1f-4e7cb9eb459f
481,EUR,75000,COMPLETED,2015-10-06 11:53:14.387000,,,misc,c20ce59d-ab03-4918-bcc0-c3e814ee0c08,TOPUP,NYX,b5b5d817-59e7-43a4-91e4-25502922cc93
482,USD,5000,FAILED,2015-10-06 18:10:18.318000,,,misc,adae73e0-a036-4bc4-b202-c220554e49c8,TOPUP,NYX,23f294e1-b493-47cb-9976-a93bc97eb0ab
484,GBP,1000,FAILED,2015-10-06 06:12:20.341000,,,misc,4c2c9762-2ef0-453b-85d4-e1b514a40942,TOPUP,NYX,cf7faa88-0213-45b1-8845-73625e73b604
485,GBP,40000,COMPLETED,2015-10-06 08:07:04.051000,,,misc,0fe472c9-cf3e-4e43-90f3-a0cfb6a4f1f0,TOPUP,NYX,6def9a4e-a1dc-49a3-992b-646449e5f228
493,EUR,5000,COMPLETED,2015-10-05 07:02:55.509000,,,misc,2d9eed66-2287-454c-bb2e-f66c1b858766,TOPUP,NYX,ecf12c1d-fde5-4c92-94fb-f53b0c87ed0b
