,CURRENCY,AMOUNT,STATE,CREATED_DATE,MERCHANT_CATEGORY,MERCHANT_COUNTRY,ENTRY_METHOD,USER_ID,TYPE,SOURCE,ID
81706,GBP,4000,COMPLETED,2017-02-22 15:37:41.881000,,,misc,f3dd106e-3d1d-445c-a5d6-8d9dedaa0a84,TOPUP,MINOS,9935ea21-98e7-4be4-948a-c73b6e286aa8
81985,GBP,4000,COMPLETED,2017-02-23 13:37:32.349000,,,misc,f3dd106e-3d1d-445c-a5d6-8d9dedaa0a84,TOPUP,MINOS,13e11815-9795-4747-91a0-ed891954daea
82117,GBP,654,COMPLETED,2017-02-23 15:37:35.201000,,,misc,0f52abdb-3a7f-4e77-bc1b-a80ac71e2e09,TOPUP,MINOS,99ec5a00-2794-4e67-990b-486588e04161
82163,GBP,5500,COMPLETED,2017-02-23 19:37:38.904000,,,misc,3c11dc04-36f1-4412-8b00-82c7efa4cac2,TOPUP,MINOS,11b1c871-3a3f-41aa-b34e-43d0abb7b62d
82268,GBP,500,COMPLETED,2017-02-23 15:35:50.058000,,,misc,aced257b-a3e0-4c8e-a967-eb9219f6071f,BANK_TRANSFER,MINOS,e722a543-c9c9-40af-89f8-e468d8155cf7
82374,GBP,8500,COMPLETED,2017-02-21 15:03:38.208000,,,misc,3c11dc04-36f1-4412-8b00-82c7efa4cac2,TOPUP,MINOS,445e5b25-df48-498f-af84-01f039679b0a
82485,GBP,3000,COMPLETED,2017-02-21 23:37:18.536000,,,misc,f3dd106e-3d1d-445c-a5d6-8d9dedaa0a84,TOPUP,MINOS,65119e8c-a14e-4ff1-be3e-6ccb3133d1e9
82544,GBP,3000,COMPLETED,2017-02-21 17:37:35.113000,,,misc,f3dd106e-3d1d-445c-a5d6-8d9dedaa0a84,TOPUP,MINOS,a36598b3-5108-485b-a74a-243bbf39d0a8
82583,GBP,6000,COMPLETED,2017-02-21 03:40:46.783000,,,misc,3c11dc04-36f1-4412-8b00-82c7efa4cac2,TOPUP,MINOS,5ecae878-1803-4535-9fce-9fc240151787
82963,GBP,26500,COMPLETED,2017-02-17 07:37:21.885000,,,misc,612c861c-708d-4358-89be-2fbab47659a4,TOPUP,MINOS,609a9aec-ceef-467e-a430-621a8a546f4a
83379,GBP,1500,COMPLETED,2017-03-02 13:37:27.711000,,,misc,4af9791d-c8ff-4fba-aaef-b2fe25b6cbaf,TOPUP,MINOS,e5cf969d-e2f6-41c5-b06e-ba0fbe816cae
83558,GBP,100000,COMPLETED,2017-03-02 21:37:26.187000,,,misc,de096b60-e078-4e98-ab82-562bffd09208,TOPUP,MINOS,cf854a3b-cff8-4d48-9cc8-e8bd98e46de1
84178,GBP,30000,COMPLETED,2017-02-27 17:37:46.702000,,,misc,1be9c046-60be-4990-8335-ea24eb90b858,TOPUP,MINOS,10ee549b-d29c-4ac8-81d8-87e065733af9
84872,GBP,1000,COMPLETED,2017-02-26 23:10:13.344000,,,misc,7827201f-f7d4-4239-8206-f999ace6c11a,BANK_TRANSFER,MINOS,862b3c3f-dd49-4139-be8f-e13a231af71e
84895,GBP,5000,COMPLETED,2017-02-26 09:43:29.216000,,,misc,664b7b6a-a8a2-4f5b-9fd7-5261017eaf76,TOPUP,MINOS,2f8495f8-c5e9-47d0-8612-58d914523c2c
84897,GBP,10000,COMPLETED,2017-02-28 17:37:39.421000,,,misc,4af9791d-c8ff-4fba-aaef-b2fe25b6cbaf,TOPUP,MINOS,93a905d3-66f2-43a1-98ef-172bfa6a572b
84930,GBP,10000,COMPLETED,2017-02-26 15:21:08.899000,,,misc,ee24aec1-493a-4c9f-a0c2-c5ccdb937b75,BANK_TRANSFER,MINOS,bde06d9f-7da4-43ab-983b-aa40555088ca
85464,GBP,100000,COMPLETED,2017-03-09 01:40:43.355000,,,misc,3cc41235-4a01-4831-8ed5-eb85aa3693f1,TOPUP,MINOS,67bcde77-f200-49f9-b5cc-7f820d262075
85531,GBP,8600,COMPLETED,2017-03-09 09:40:48.927000,,,misc,13fb983d-f9a1-4aa7-b326-b53f98a26c16,TOPUP,MINOS,e326f2cc-8dee-4c0e-94a8-d4c31ff8ab1d
85623,GBP,2000,COMPLETED,2017-03-09 13:40:58.235000,,,misc,fe767d25-b355-47fd-b133-bce79860ad5c,TOPUP,MINOS,53f4e24a-b545-47a6-84b8-84e4bdcfdd7e
85775,GBP,3599,COMPLETED,2017-03-09 19:22:31.317000,,,misc,7827201f-f7d4-4239-8206-f999ace6c11a,BANK_TRANSFER,MINOS,6769fddf-ab63-4ee3-a0e9-72cbb02168eb
85776,GBP,5000,COMPLETED,2017-03-09 19:14:51.964000,,,misc,ee24aec1-493a-4c9f-a0c2-c5ccdb937b75,BANK_TRANSFER,MINOS,527c50b2-0d7e-4766-b70b-129188a7ebfa
85777,GBP,5000,COMPLETED,2017-03-09 19:14:47.348000,,,misc,ee24aec1-493a-4c9f-a0c2-c5ccdb937b75,BANK_TRANSFER,MINOS,9fc497b2-ba54-44f4-9e36-566550ba8c68
85778,GBP,5000,COMPLETED,2017-03-09 10:40:28.925000,,,misc,51c35178-5e6e-490c-b4a0-4b2522e2f548,BANK_TRANSFER,MINOS,ac5ae46c-7279-4b5c-ac6a-6b58a8bb166d
85779,GBP,5000,COMPLETED,2017-03-09 10:27:02.601000,,,misc,3240b44b-a36f-4121-9597-2663152287f5,BANK_TRANSFER,MINOS,6683c6ee-3eb2-44b9-b5e1-cac6251ef3ff
85825,GBP,5000,COMPLETED,2017-03-05 09:37:22.305000,,,misc,d233d115-73d2-4166-b344-907d343e2e0d,TOPUP,MINOS,813df02d-3baa-4a55-9c10-3f0db90e805a
85849,GBP,30000,COMPLETED,2017-03-05 11:37:33.561000,,,misc,00a2e510-355c-4f46-898c-4155e327ccf3,TOPUP,MINOS,f2d2a2ce-30eb-4792-b2d5-1ef1de941c7e
85902,GBP,20000,COMPLETED,2017-03-05 19:37:24.712000,,,misc,133c6197-3d58-45a1-9ae4-949466cae086,TOPUP,MINOS,553b90b5-93ea-4b6e-81ed-683db743691f
86071,GBP,337,COMPLETED,2017-03-08 12:38:13.929000,,,misc,c1e14f12-eb4b-4d9e-967c-e5f4ccd39197,TOPUP,MINOS,511408c4-8beb-4600-b186-641958ea7f6e
86633,GBP,1000,COMPLETED,2017-03-07 17:37:33.353000,,,misc,9e7aa1b6-8d04-4923-914e-cbab74a5bbdb,TOPUP,MINOS,807ddb19-4282-4d4c-9599-8b6b77a34186
86776,GBP,6600,COMPLETED,2017-03-07 19:37:37.598000,,,misc,13fb983d-f9a1-4aa7-b326-b53f98a26c16,TOPUP,MINOS,23468027-67fc-4583-ac6c-67fd16f15b52
87527,GBP,10250,COMPLETED,2017-03-14 21:37:37.042000,,,misc,9593e58b-990a-48ac-a58a-ee31ec771ff9,TOPUP,MINOS,0abafd8c-99fc-4ab0-bbf2-25940eb6f3b5
87528,GBP,10000,COMPLETED,2017-03-14 21:37:36.547000,,,misc,1228df8a-9b63-47a1-beb2-21c1b167d662,TOPUP,MINOS,e0fd4339-365d-4b27-bf71-868667cedd8d
87754,GBP,20000,COMPLETED,2017-03-13 23:52:38.023000,,,misc,2c1cbe52-e63c-4a67-8907-d396fa1010e9,TOPUP,MINOS,d94b1270-460f-468e-b59e-15925f84080f
87920,GBP,25000,COMPLETED,2017-03-13 01:37:32.730000,,,misc,b2fc491b-1bf1-409b-be49-770881e3476e,TOPUP,MINOS,8b4a9cb1-3aa9-4ec2-ba10-7f3b462b670d
87966,GBP,10000,COMPLETED,2017-03-11 03:37:23.199000,,,misc,9593e58b-990a-48ac-a58a-ee31ec771ff9,TOPUP,MINOS,35549c0d-bd5a-4da0-bc4f-22b56571209e
88251,GBP,1100,COMPLETED,2017-03-11 23:22:33.110000,,,misc,7827201f-f7d4-4239-8206-f999ace6c11a,BANK_TRANSFER,MINOS,71e697f3-a161-4e1f-bf34-178a28254650
88252,GBP,45000,COMPLETED,2017-03-11 16:30:38.065000,,,misc,586fbf4d-9ed9-4045-9ed6-49f96efe53f8,BANK_TRANSFER,MINOS,b2d749ff-cb09-48b9-ae9d-788bf37708ce
88253,GBP,10000,COMPLETED,2017-03-11 16:26:29.821000,,,misc,586fbf4d-9ed9-4045-9ed6-49f96efe53f8,BANK_TRANSFER,MINOS,68586d15-2d78-46e4-bb5f-c6f70659b3dc
88593,GBP,5719,COMPLETED,2017-03-04 00:08:39.415000,,,misc,59d3efe9-135b-4b44-ac59-80a13da8109a,BANK_TRANSFER,MINOS,6aab17c4-35e1-48f5-8fde-c5868a0ae4d2
88771,GBP,7860,COMPLETED,2017-03-10 10:22:45.293000,,,misc,59d3efe9-135b-4b44-ac59-80a13da8109a,BANK_TRANSFER,MINOS,25f6399c-7c42-4ef2-a865-3caf7540693a
89025,GBP,50000,COMPLETED,2017-03-21 23:37:37.599000,,,misc,471487fc-5d92-44c9-83a3-eab65eea580f,TOPUP,MINOS,9a86246b-a590-48b5-b981-919e224a499c
89038,GBP,50000,COMPLETED,2017-03-21 21:37:43.147000,,,misc,a9744107-4c12-43f2-a5d4-bf34b5f7b288,TOPUP,MINOS,3c057eb3-5e97-4e57-a22a-3f828fe33638
89047,GBP,23000,COMPLETED,2017-03-21 22:38:24.903000,,,misc,89406563-85a5-4a89-9cfc-3a0376794e2f,TOPUP,MINOS,450bff32-81ee-4376-b06a-df4f97b6199c
89319,GBP,9900,COMPLETED,2017-03-20 19:37:51.048000,,,misc,e4c0befe-0325-438a-b47d-ee6643c05184,TOPUP,MINOS,571d2ed4-5bed-464a-92c6-d89ccd1d654d
89574,GBP,82454,COMPLETED,2017-03-19 15:37:29.071000,,,misc,00a2e510-355c-4f46-898c-4155e327ccf3,TOPUP,MINOS,46c799db-bbe0-4f6f-9444-ca942140f976
89695,GBP,100,COMPLETED,2017-03-19 19:37:43.127000,,,misc,e4c0befe-0325-438a-b47d-ee6643c05184,TOPUP,MINOS,5266aff7-fa01-43fa-90dc-51984025f29f
89696,GBP,1000,COMPLETED,2017-03-19 19:37:29.574000,,,misc,d6efb5a1-5bb2-4d90-a583-7d4243353baf,TOPUP,MINOS,2f054c40-f46e-47d1-877d-9c652432d768
89732,GBP,440000,COMPLETED,2017-03-19 17:37:38.134000,,,misc,de096b60-e078-4e98-ab82-562bffd09208,TOPUP,MINOS,68d87daf-3246-4288-ac0c-68bf0f930405
89767,GBP,20000,COMPLETED,2017-03-19 19:05:22.313000,,,misc,2c1cbe52-e63c-4a67-8907-d396fa1010e9,TOPUP,MINOS,6bc7b6a1-a6b5-4ce7-b6aa-73d3a3f5419d
90162,GBP,100000,COMPLETED,2017-03-17 17:37:58.872000,,,misc,7ae9f91c-d598-42dc-9e4f-c9dd71b0c99c,TOPUP,MINOS,10828e1e-db0c-45b7-aaaf-c8b5874b90b1
90264,GBP,19643,COMPLETED,2017-03-18 00:29:16.806000,,,misc,133c6197-3d58-45a1-9ae4-949466cae086,BANK_TRANSFER,MINOS,296141f0-3641-4305-a803-82228f6f0aed
90356,GBP,225,COMPLETED,2017-03-17 12:37:42.353000,,,misc,c1e14f12-eb4b-4d9e-967c-e5f4ccd39197,TOPUP,MINOS,8b7cee7c-cbdd-400b-ba98-39b1c6674ec4
90419,GBP,10560,COMPLETED,2017-03-17 17:37:38.187000,,,misc,13fb983d-f9a1-4aa7-b326-b53f98a26c16,TOPUP,MINOS,2a5b76ec-0dc3-417a-8951-eff4e58a7cfe
91005,GBP,2000,COMPLETED,2017-03-27 15:30:06.843000,,,misc,bfa64d86-eb16-4ecd-a73c-4b6cc2fbb847,BANK_TRANSFER,MINOS,3ee90ddd-1ceb-4ab6-90f9-bf8731967b4d
91006,GBP,2484,COMPLETED,2017-03-27 15:15:00.848000,,,misc,a521d670-56fc-4833-a332-5dafdf4fe0da,BANK_TRANSFER,MINOS,5a7ddaaf-97a3-4ea7-adad-9fa9b662674b
91007,GBP,10000,COMPLETED,2017-03-27 10:57:30.115000,,,misc,89406563-85a5-4a89-9cfc-3a0376794e2f,BANK_TRANSFER,MINOS,7ea6cb16-5440-40fa-a20a-6c984ef1f4b3
91129,GBP,80000,COMPLETED,2017-03-25 11:39:37.349000,,,misc,471487fc-5d92-44c9-83a3-eab65eea580f,TOPUP,MINOS,b8a9f19b-6877-4e2f-9bec-f5deaf4a06d1
91353,GBP,30000,COMPLETED,2017-03-25 21:37:40.900000,,,misc,8e5a8564-8dbb-4228-967b-32d6ecc3b97c,TOPUP,MINOS,8d2d9aa2-7b61-436f-8e8a-cbd08ba8c4c7
91368,GBP,2800,COMPLETED,2017-03-26 17:01:54.505000,,,misc,5e4d2910-ece0-40d3-803c-73f341eebdb1,BANK_TRANSFER,MINOS,5bdd82dc-066c-491a-87c4-c57ceed8d8af
91369,GBP,62000,COMPLETED,2017-03-26 14:27:31.802000,,,misc,825fa46b-69f0-446b-803e-57d47162a25e,BANK_TRANSFER,MINOS,eb71fafd-b26e-473a-ae12-aa60e29ef3f9
91370,GBP,2000,COMPLETED,2017-03-26 02:28:23.444000,,,misc,3240b44b-a36f-4121-9597-2663152287f5,BANK_TRANSFER,MINOS,85daed5a-d143-4a88-9a89-4e61a06e1b1c
91377,GBP,3000,COMPLETED,2017-03-25 21:56:28.462000,,,misc,3240b44b-a36f-4121-9597-2663152287f5,BANK_TRANSFER,MINOS,a91ea98b-e63a-46ed-916c-99024c3dabeb
91378,GBP,600,COMPLETED,2017-03-25 09:26:53.521000,,,misc,9593e58b-990a-48ac-a58a-ee31ec771ff9,BANK_TRANSFER,MINOS,d6c727ec-5edb-41d8-9a36-797cff0b3e35
91379,EUR,6010,COMPLETED,2017-03-25 09:26:36.003000,,,misc,9593e58b-990a-48ac-a58a-ee31ec771ff9,BANK_TRANSFER,MINOS,d907b61b-21d0-43b2-8760-c4135b162c5c
91396,GBP,100000,COMPLETED,2017-03-26 02:37:40.468000,,,misc,d233d115-73d2-4166-b344-907d343e2e0d,TOPUP,MINOS,e156334f-2e18-4207-a084-10ef0418a149
92120,GBP,10000,COMPLETED,2017-03-24 07:35:44.435000,,,misc,1228df8a-9b63-47a1-beb2-21c1b167d662,BANK_TRANSFER,MINOS,36cf6c84-cc21-45bf-b35e-7e3c207b5cad
92121,GBP,10000,COMPLETED,2017-03-24 07:37:28.287000,,,misc,e4c0befe-0325-438a-b47d-ee6643c05184,TOPUP,MINOS,2c2bf4e6-0480-4958-ba50-c10c0d8b477c
92208,GBP,35000,COMPLETED,2017-03-24 13:37:41.870000,,,misc,a9744107-4c12-43f2-a5d4-bf34b5f7b288,TOPUP,MINOS,9cb9e3a7-977a-4fc5-910a-6cc687d54af9
92341,GBP,7053,COMPLETED,2017-03-23 12:38:06.034000,,,misc,13fb983d-f9a1-4aa7-b326-b53f98a26c16,TOPUP,MINOS,8685fcc5-e58b-4937-a9b2-77c9769b1148
92612,GBP,50000,COMPLETED,2017-03-22 13:37:42.267000,,,misc,5c2ef375-c2a9-47e7-bbcf-b23c44da34b8,TOPUP,MINOS,853959c7-7e14-4d92-95d1-1c8f3f7647a4
92638,GBP,500,COMPLETED,2017-03-22 11:37:37.961000,,,misc,9e7aa1b6-8d04-4923-914e-cbab74a5bbdb,TOPUP,MINOS,f5eefadc-88bd-49dd-b55a-6068dba0c0e5
92815,GBP,1000,COMPLETED,2017-03-22 11:39:12.202000,,,misc,ab9befc4-4126-49f4-9bd5-3845624dd1b3,BANK_TRANSFER,MINOS,dedc2425-a7aa-44dc-b381-a426e048312c
93090,GBP,800,COMPLETED,2017-04-03 18:37:47.750000,,,misc,9e7aa1b6-8d04-4923-914e-cbab74a5bbdb,TOPUP,MINOS,5a32e41c-946a-4354-b514-c6f61d4c0fbf
93099,GBP,20000,COMPLETED,2017-04-02 02:34:58.915000,,,misc,2c1cbe52-e63c-4a67-8907-d396fa1010e9,TOPUP,MINOS,7831f94b-6e9d-4464-a71e-844af36b0a34
93267,GBP,8000,COMPLETED,2017-04-02 12:37:37.959000,,,misc,612c861c-708d-4358-89be-2fbab47659a4,TOPUP,MINOS,f4c70de3-92d5-4fc5-837f-bca85dd79a85
93477,GBP,30000,COMPLETED,2017-04-01 00:37:36.293000,,,misc,7ae9f91c-d598-42dc-9e4f-c9dd71b0c99c,TOPUP,MINOS,b6fc16c7-4924-4c7c-9bc4-83a44fef9d16
93480,GBP,1600,COMPLETED,2017-04-01 14:34:11.474000,,,misc,7827201f-f7d4-4239-8206-f999ace6c11a,BANK_TRANSFER,MINOS,7ab2f3bf-2bf1-49c7-a24f-02129761d763
93500,GBP,100000,COMPLETED,2017-04-01 04:37:27.807000,,,misc,7ae9f91c-d598-42dc-9e4f-c9dd71b0c99c,TOPUP,MINOS,28e3f982-1dd8-411b-b709-d55414df45c2
93535,GBP,45000,COMPLETED,2017-04-01 08:37:37.455000,,,misc,612c861c-708d-4358-89be-2fbab47659a4,TOPUP,MINOS,7b79eff0-afc3-47bc-8ff8-872545bf60d3
93703,GBP,2000,COMPLETED,2017-04-01 10:37:48.916000,,,misc,56b6fac3-7724-43db-9df1-dd0adbed0a4c,TOPUP,MINOS,40b7dbd9-d4cb-44ce-80fa-3999b9faec1a
93954,GBP,2500,COMPLETED,2017-04-03 08:37:37.331000,,,misc,a9744107-4c12-43f2-a5d4-bf34b5f7b288,TOPUP,MINOS,d73a3fff-c6d7-45d1-be42-8097d1ec5b8a
94364,GBP,476300,COMPLETED,2017-03-22 17:11:58.532000,,,misc,e716bfe2-dfc8-4fe6-88f5-6092163312b1,BANK_TRANSFER,MINOS,dd605062-a721-474f-b4ce-959cdb13c80d
94394,GBP,500000,COMPLETED,2017-03-23 13:17:30.007000,,,misc,7eb785b1-8b7a-46b8-8933-5756a73106e0,BANK_TRANSFER,MINOS,304aab65-9afa-47c6-b41a-54058d6abf66
94473,GBP,50000,COMPLETED,2017-03-28 22:37:36.678000,,,misc,9e3f3ad4-ccbe-4aa3-8a6b-5c8046643c5d,TOPUP,MINOS,9e01d85c-eac4-47bf-8ffe-1ff89e05a9ed
94539,GBP,1000,COMPLETED,2017-03-28 21:19:12.342000,,,misc,7827201f-f7d4-4239-8206-f999ace6c11a,BANK_TRANSFER,MINOS,181590a0-c491-4d3c-b6c3-01f5d90d85f4
94805,GBP,100000,COMPLETED,2017-03-27 14:43:18.286000,,,misc,af184c7f-7e37-4794-884d-22732461feff,TOPUP,MINOS,5c331bfd-408f-49e0-8a47-cdef72c3ab40
94846,GBP,60000,COMPLETED,2017-03-27 14:41:39.678000,,,misc,471487fc-5d92-44c9-83a3-eab65eea580f,TOPUP,MINOS,233ea8dc-9918-4430-9638-19e41a951fb5
94893,GBP,100000,COMPLETED,2017-03-27 22:40:40.828000,,,misc,af184c7f-7e37-4794-884d-22732461feff,TOPUP,MINOS,9635c253-804e-4d64-9563-0996c5cdb90d
95144,GBP,1200,COMPLETED,2017-04-06 05:58:23.807000,,,misc,037721c8-bed3-4322-b31b-7cabf0a9088b,BANK_TRANSFER,MINOS,f8ef90b6-933b-41c9-a758-0397dd6ab918
95374,GBP,25000,COMPLETED,2017-04-05 14:38:26.489000,,,misc,037721c8-bed3-4322-b31b-7cabf0a9088b,TOPUP,MINOS,87ab6146-cf52-4e51-9e08-000e643f7196
95520,GBP,100000,COMPLETED,2017-04-05 18:58:58.033000,,,misc,943a8456-f3c0-415f-a7c1-211ba5c439ae,BANK_TRANSFER,MINOS,d2836ca2-f5a9-4c76-9612-961b370ba87c
95824,GBP,60000,COMPLETED,2017-03-30 18:37:42.615000,,,misc,19be5a1d-6d20-454b-b2b7-7a0e90c6af58,TOPUP,MINOS,ec34e31b-cfa8-4bf1-b159-2054530d7264
95827,GBP,7833,COMPLETED,2017-03-30 11:38:14.268000,,,misc,13fb983d-f9a1-4aa7-b326-b53f98a26c16,TOPUP,MINOS,b65753ab-a8f7-4a09-9880-bccae8aa323e
95840,GBP,1000,COMPLETED,2017-03-30 15:39:51.564000,,,misc,d5c1379e-df07-4b44-a5da-5002ce1636db,BANK_TRANSFER,MINOS,76ef67d7-200d-4e0d-b850-7ce78df075c0
95844,GBP,100000,COMPLETED,2017-03-30 14:37:48.306000,,,misc,471487fc-5d92-44c9-83a3-eab65eea580f,TOPUP,MINOS,9f107109-3bf5-46d2-8f22-38ba594a0bc4
95858,GBP,4900,COMPLETED,2017-03-30 15:03:59.974000,,,misc,ee24aec1-493a-4c9f-a0c2-c5ccdb937b75,BANK_TRANSFER,MINOS,f72de67d-63cb-415e-8747-75d0b71ac095
96002,GBP,20000,COMPLETED,2017-03-31 11:37:35.518000,,,misc,34d6f4b6-9896-4771-a0d3-c13f86290783,TOPUP,MINOS,c673ab35-1ff3-46a3-9923-111a0f08c401
96344,GBP,5450,COMPLETED,2017-03-31 04:37:38.327000,,,misc,f2318b2b-f057-4cfe-94d1-15fe869790b2,TOPUP,MINOS,dd55b869-4e2d-4ef8-bb93-3ae223d06837
96374,GBP,6300,COMPLETED,2017-03-29 06:37:24.767000,,,misc,00a2e510-355c-4f46-898c-4155e327ccf3,TOPUP,MINOS,60b22731-ab43-48f9-9568-d66db47bd88c
96451,GBP,160000,COMPLETED,2017-03-29 22:37:52.177000,,,misc,56b6fac3-7724-43db-9df1-dd0adbed0a4c,TOPUP,MINOS,337cb80d-a54b-45ba-a284-c68fb70c19d8
96452,GBP,50000,COMPLETED,2017-03-29 22:37:25.737000,,,misc,56b6fac3-7724-43db-9df1-dd0adbed0a4c,TOPUP,MINOS,0a96129a-e8b9-4adb-a8d9-196b45512c27
96553,GBP,2000,COMPLETED,2017-03-29 18:37:39.520000,,,misc,e20bd83d-665e-411e-80f2-3b6255566839,TOPUP,MINOS,dce9dd05-f00b-462c-98d0-e37b8ecc1189
96576,GBP,228,COMPLETED,2017-03-29 20:37:52.291000,,,misc,f3dd106e-3d1d-445c-a5d6-8d9dedaa0a84,TOPUP,MINOS,a5ac9fa3-b87f-409c-9f4d-8574534e2583
96600,GBP,3000,COMPLETED,2017-03-29 00:16:01.722000,,,misc,bfa64d86-eb16-4ecd-a73c-4b6cc2fbb847,BANK_TRANSFER,MINOS,c4b9cb80-03f2-4bc5-b5b3-25205483a34b
96685,GBP,2000,COMPLETED,2017-04-04 17:26:20.912000,,,misc,825fa46b-69f0-446b-803e-57d47162a25e,BANK_TRANSFER,MINOS,9f3fd97c-ccba-40da-bfeb-7b8276878d53
96687,GBP,5000,COMPLETED,2017-04-02 22:30:47.112000,,,misc,3240b44b-a36f-4121-9597-2663152287f5,BANK_TRANSFER,MINOS,b2b52319-076d-4ad0-a65d-0ad5dd997875
96688,GBP,10000,COMPLETED,2017-04-02 18:46:19.734000,,,misc,ee24aec1-493a-4c9f-a0c2-c5ccdb937b75,BANK_TRANSFER,MINOS,bcd45787-251f-429e-80d0-8dcaae0a3a8e
96689,GBP,100,COMPLETED,2017-04-02 13:38:42.376000,,,misc,6960247a-fbc2-4b04-9308-9ec5dc9d2f19,BANK_TRANSFER,MINOS,d4b71f26-80ac-4e60-97cb-fe19801e92d5
