,CURRENCY,AMOUNT,STATE,CREATED_DATE,MERCHANT_CATEGORY,MERCHANT_COUNTRY,ENTRY_METHOD,USER_ID,TYPE,SOURCE,ID
3803,GBP,10000,COMPLETED,2015-10-30 13:50:54.068000,,,misc,20100a1d-12bc-41ed-a5e1-bc46216e9696,P2P,INTERNAL,feaee13d-7f63-4b5a-be96-0d5457e775c2
3818,GBP,2960,COMPLETED,2015-10-30 07:34:42.663000,,,misc,ef0e5640-9ec9-4447-89c1-bbe8828a33c2,P2P,INTERNAL,a8ec2bb8-cb5d-4508-9a68-fe238e030135
3880,GBP,2000,COMPLETED,2015-10-29 13:36:52.492000,,,misc,20100a1d-12bc-41ed-a5e1-bc46216e9696,P2P,INTERNAL,ca97365f-e3b8-4615-b455-cfc66542dd2f
3897,USD,38999,COMPLETED,2015-10-28 15:03:03.250000,,,misc,2443ea29-aa44-4b3b-af52-a6f5c0ccdac9,P2P,INTERNAL,c31f4585-3184-427e-977a-c51090bac1d4
4100,GBP,7000,COMPLETED,2016-01-26 09:46:08.041000,,,misc,b1693eae-6a23-49af-be37-14ecdb77ab6f,P2P,INTERNAL,9ccbc569-28ed-43de-98c6-064fa8a80cea
4110,GBP,250,COMPLETED,2016-01-26 09:46:26.367000,,,misc,b1693eae-6a23-49af-be37-14ecdb77ab6f,P2P,INTERNAL,1735a41e-1c0d-4c79-ad1c-b266fbd2b468
4184,GBP,5000,COMPLETED,2016-01-25 22:28:10.947000,,,misc,764cdb35-5d5c-40b6-981c-8b0aee422325,P2P,INTERNAL,8dd799ed-55fa-40bb-8f96-4d23c355229d
4185,GBP,5000,COMPLETED,2016-01-25 21:56:59.057000,,,misc,764cdb35-5d5c-40b6-981c-8b0aee422325,P2P,INTERNAL,5dc1dc8d-190b-4641-b324-473c5104ca21
4259,GBP,10000,DECLINED,2016-01-22 15:04:28.733000,,,misc,4a3a5cb4-2045-4803-9f3a-742cc1c12d01,P2P,INTERNAL,4e7af312-6ea3-4eef-b059-97b0e1c4e3c1
4262,EUR,6531,COMPLETED,2016-01-23 15:35:39.298000,,,misc,d1bc3cd6-154e-479f-8957-a69cdf414462,P2P,INTERNAL,f381c6dc-a817-4fcb-873d-25c5f2fe432c
4295,EUR,100,COMPLETED,2016-01-17 15:14:49.914000,,,misc,2e9e1e2f-e61c-44c3-adb4-4cb6f9c10d5b,P2P,INTERNAL,7cf6c7fe-a575-4cd9-bc36-937c116acb82
4297,GBP,1500,COMPLETED,2016-01-17 12:59:05.064000,,,misc,3301b57f-6037-4050-a8c9-f942835068ac,P2P,INTERNAL,431a1237-c617-4f64-bbea-8c9ca6d2cfe2
4489,EUR,360,COMPLETED,2016-01-19 09:51:04.588000,,,misc,2d9eed66-2287-454c-bb2e-f66c1b858766,P2P,INTERNAL,8ad8d3a5-1cfe-4749-b72c-d71e7325f342
4491,GBP,25000,COMPLETED,2016-01-19 06:23:06.183000,,,misc,270549de-8b76-4fd2-ad80-842f81b647a8,P2P,INTERNAL,f5bcf246-f04a-4019-aa06-febe5705e619
4585,GBP,450,COMPLETED,2016-01-18 13:19:23.065000,,,misc,20100a1d-12bc-41ed-a5e1-bc46216e9696,P2P,INTERNAL,d4534652-9885-471c-8ac9-1a6983d21562
4619,GBP,20000,COMPLETED,2016-01-13 16:59:55.704000,,,misc,20100a1d-12bc-41ed-a5e1-bc46216e9696,P2P,INTERNAL,bde39e52-4849-43c3-8d1d-fb64f246bf6d
4620,GBP,100,COMPLETED,2016-01-13 16:58:47.834000,,,misc,20100a1d-12bc-41ed-a5e1-bc46216e9696,P2P,INTERNAL,efa7da75-94e7-4efc-bf87-6549ff9b066e
4625,GBP,550,COMPLETED,2016-01-13 13:50:56.393000,,,misc,20100a1d-12bc-41ed-a5e1-bc46216e9696,P2P,INTERNAL,ce26675f-0b27-4ffc-a559-3eaa97b0652d
4637,GBP,10000,COMPLETED,2016-01-15 16:38:02.137000,,,misc,764cdb35-5d5c-40b6-981c-8b0aee422325,P2P,INTERNAL,250ee275-be01-4873-a809-7e4cd6204ed5
4745,EUR,1250,COMPLETED,2016-01-13 19:22:26.615000,,,misc,427ae52f-af71-46be-b9aa-d505783c9693,P2P,INTERNAL,2ee0d874-6311-4270-8a40-be4f4f25f558
4757,GBP,11600,COMPLETED,2016-01-13 00:06:35.713000,,,misc,270549de-8b76-4fd2-ad80-842f81b647a8,P2P,INTERNAL,f08519c2-0503-410c-bf58-3601022ee438
4814,GBP,25000,COMPLETED,2016-01-16 08:14:16.970000,,,misc,270549de-8b76-4fd2-ad80-842f81b647a8,P2P,INTERNAL,b12e30e2-58f8-4924-81ed-b0509487cd3b
4835,GBP,25000,REVERTED,2016-01-11 13:26:02.272000,,,misc,97528ad1-413e-461a-9083-188da333c9e1,TOPUP,INTERNAL,24a186d7-9cfe-433c-aae3-cecf8d775143
4836,GBP,25000,REVERTED,2016-01-11 09:40:02.068000,,,misc,97528ad1-413e-461a-9083-188da333c9e1,TOPUP,INTERNAL,a5cfe08a-dfe2-4e76-9451-be7d3d838490
4837,GBP,1000,REVERTED,2016-01-11 07:30:18.812000,,,misc,1f5465ae-86e9-4abb-a475-fece13e55b95,TOPUP,INTERNAL,f6d4ee7c-2079-4d01-ad84-42e10162db32
4838,GBP,5000,REVERTED,2016-01-11 06:41:31.603000,,,misc,c483216d-b457-44cc-bdab-9a65f44c9620,TOPUP,INTERNAL,dd32aedf-4926-4f54-a4a6-649533a3863e
4841,GBP,5000,REVERTED,2016-01-11 02:58:35.291000,,,misc,c483216d-b457-44cc-bdab-9a65f44c9620,TOPUP,INTERNAL,c0ccf5fb-e600-4b04-ad3b-788d97cd2c84
4846,GBP,6100,COMPLETED,2016-01-14 20:20:57.469000,,,misc,45e3c222-38ac-4fdb-b092-ff1639e4438c,P2P,INTERNAL,0edc1355-4e23-4dd8-ab3e-92b4aa6adcb8
4952,USD,6000,COMPLETED,2015-08-16 02:58:05.325000,,,misc,06bb2d68-bf61-4030-8447-9de64d3ce490,P2P,INTERNAL,01ce716a-5e26-4bf2-b4fb-82c0e536487a
4954,GBP,10000,COMPLETED,2015-08-16 22:19:42.686000,,,misc,06bb2d68-bf61-4030-8447-9de64d3ce490,P2P,INTERNAL,8a096212-52ec-4901-b490-8e685028335d
4963,GBP,15000,COMPLETED,2015-08-16 22:22:07.766000,,,misc,06bb2d68-bf61-4030-8447-9de64d3ce490,P2P,INTERNAL,9cea6a63-30ff-4aba-872d-58bcae6b852c
4991,GBP,1000,COMPLETED,2016-01-09 20:26:40.835000,,,misc,86f4e494-3245-4081-9ea8-71dc5fe99b00,P2P,INTERNAL,f0943b49-44d0-460e-a301-09a312250046
5003,GBP,100,COMPLETED,2016-01-12 13:33:08.696000,,,misc,20100a1d-12bc-41ed-a5e1-bc46216e9696,P2P,INTERNAL,d4077a4b-0199-41cf-962b-974d89db3b7a
5047,GBP,1875,COMPLETED,2016-01-10 11:58:28.514000,,,misc,b1693eae-6a23-49af-be37-14ecdb77ab6f,P2P,INTERNAL,939837c2-46b7-4100-b170-5887268c3335
5086,GBP,50000,COMPLETED,2016-01-09 03:20:47.103000,,,misc,270549de-8b76-4fd2-ad80-842f81b647a8,P2P,INTERNAL,59883e9d-2416-4293-a05b-12af1b1466d1
5136,GBP,750,COMPLETED,2016-01-07 03:36:28.429000,,,misc,b1693eae-6a23-49af-be37-14ecdb77ab6f,P2P,INTERNAL,499ed67a-0a10-4b9b-be49-36922c5a5aa6
5154,EUR,800,COMPLETED,2016-01-07 22:11:10.523000,,,misc,427ae52f-af71-46be-b9aa-d505783c9693,P2P,INTERNAL,2a0c56e7-4db3-41ee-b4b6-f8807e0ab80b
5169,GBP,700,COMPLETED,2016-01-04 22:22:21.155000,,,misc,14f95f61-859f-4ea6-a377-e58fb69339d8,P2P,INTERNAL,c133a548-3788-4e0e-9c14-11a4f158c599
5172,GBP,4000,COMPLETED,2016-01-04 18:30:43.747000,,,misc,14f95f61-859f-4ea6-a377-e58fb69339d8,P2P,INTERNAL,073f4d03-1e10-4a89-9545-31de1e22aa74
5177,EUR,178,COMPLETED,2016-01-04 08:29:07.508000,,,misc,2d9eed66-2287-454c-bb2e-f66c1b858766,P2P,INTERNAL,68c9c510-ce5c-472a-be9b-bfe0a6ae5ea0
5178,EUR,50,COMPLETED,2016-01-04 08:28:58.750000,,,misc,2d9eed66-2287-454c-bb2e-f66c1b858766,P2P,INTERNAL,77cf17cb-a26b-44e4-bd7b-cc42253a3b50
5212,GBP,2845,COMPLETED,2016-01-08 17:54:29.394000,,,misc,14f95f61-859f-4ea6-a377-e58fb69339d8,P2P,INTERNAL,56b8b3f9-113e-4366-8bf2-834fb7d3b640
5334,GBP,500,COMPLETED,2016-01-05 04:05:43.824000,,,misc,b1693eae-6a23-49af-be37-14ecdb77ab6f,P2P,INTERNAL,3866e0c6-8e40-40f9-aec9-847745dac650
5335,GBP,500,COMPLETED,2016-01-05 04:08:06.306000,,,misc,b1693eae-6a23-49af-be37-14ecdb77ab6f,P2P,INTERNAL,1e6aff04-3da3-4f69-9e22-da4d11e1e5f6
5351,GBP,1800,COMPLETED,2016-01-05 12:09:56.331000,,,misc,14f95f61-859f-4ea6-a377-e58fb69339d8,P2P,INTERNAL,99d9a955-da73-4d33-8ad5-3b6f9b196666
5416,GBP,100,COMPLETED,2016-01-02 19:58:38.880000,,,misc,46172727-471c-4627-b706-1f9881a8e4d2,P2P,INTERNAL,bc6a236a-bf99-4725-83e3-14b945e87fdd
5417,GBP,199,COMPLETED,2016-01-02 02:30:02.262000,,,misc,b1693eae-6a23-49af-be37-14ecdb77ab6f,P2P,INTERNAL,d33f71c1-04aa-4fd9-963b-7a5912eed125
5428,GBP,6000,COMPLETED,2016-01-02 12:39:50.856000,,,misc,86f4e494-3245-4081-9ea8-71dc5fe99b00,P2P,INTERNAL,9da1bbe5-510e-41fa-8124-a2d349642b5a
5437,EUR,2700,COMPLETED,2016-01-03 18:08:39.652000,,,misc,427ae52f-af71-46be-b9aa-d505783c9693,P2P,INTERNAL,256e74e4-c05b-46d5-a260-89d61dffcc1c
5463,GBP,1000,COMPLETED,2016-01-01 18:04:25.090000,,,misc,b1693eae-6a23-49af-be37-14ecdb77ab6f,P2P,INTERNAL,e6c82448-2b3d-45f9-a941-ff5698cc39ee
5466,GBP,200000,DECLINED,2016-01-01 13:13:47.820000,,,misc,87a390af-2f35-40ec-a111-16d43fc5a3e3,P2P,INTERNAL,d8e41ad5-b585-4543-8673-90d075be0d36
5550,GBP,900,COMPLETED,2015-12-31 10:10:11.692000,,,misc,b1693eae-6a23-49af-be37-14ecdb77ab6f,P2P,INTERNAL,0dcc860a-0465-48c4-8db3-b5353d7ad09f
5576,GBP,200000,DECLINED,2015-12-31 23:20:19.736000,,,misc,87a390af-2f35-40ec-a111-16d43fc5a3e3,P2P,INTERNAL,01287f53-5d45-4108-842a-e7cb6eccec50
5607,USD,100000,DECLINED,2015-12-30 15:24:03.523000,,,misc,2d518cf9-d853-443d-a3d8-bda56f373901,P2P,INTERNAL,65416dff-6e66-40cb-bacf-3c3da5ed7081
5684,GBP,399,COMPLETED,2015-12-29 22:09:48.788000,,,misc,20100a1d-12bc-41ed-a5e1-bc46216e9696,P2P,INTERNAL,00722b6a-c8c6-479a-be36-f416afd7ac1b
5713,GBP,90000,COMPLETED,2015-12-28 17:01:47.431000,,,misc,86f4e494-3245-4081-9ea8-71dc5fe99b00,P2P,INTERNAL,1499bb38-e661-4256-b31e-f5e21139d560
5714,GBP,200,COMPLETED,2015-12-28 15:55:29.200000,,,misc,86f4e494-3245-4081-9ea8-71dc5fe99b00,P2P,INTERNAL,64f69571-9dfd-4701-b1d9-041a3d7c6720
5717,GBP,90000,DECLINED,2015-12-28 14:13:28.457000,,,misc,86f4e494-3245-4081-9ea8-71dc5fe99b00,P2P,INTERNAL,f806b010-df57-4970-bf33-55417e05e31c
5721,GBP,50000,COMPLETED,2015-12-28 00:42:07.047000,,,misc,270549de-8b76-4fd2-ad80-842f81b647a8,P2P,INTERNAL,bf04af0e-909c-4799-ac6b-b5a75026c335
5772,GBP,500,COMPLETED,2015-12-27 16:33:57.076000,,,misc,86f4e494-3245-4081-9ea8-71dc5fe99b00,P2P,INTERNAL,a82a4fca-dd4b-4a48-9961-aa16f2756171
5809,EUR,2000,COMPLETED,2015-12-26 13:32:47.790000,,,misc,f1772245-4581-45eb-8d21-c62586cafba4,P2P,INTERNAL,5a3f9ca4-8400-4ccf-ac74-b9e7d7febd03
5906,GBP,100,COMPLETED,2015-12-23 10:25:54.518000,,,misc,806808ec-04ce-41aa-b9e0-fab6fd778c3f,P2P,INTERNAL,1b189bc7-6bd8-4d4b-8bf5-4d02d49d37d0
5907,GBP,100,COMPLETED,2015-12-23 10:24:24.564000,,,misc,806808ec-04ce-41aa-b9e0-fab6fd778c3f,P2P,INTERNAL,bd874688-9551-49f9-aa90-31bf4db77b16
5938,GBP,5000,COMPLETED,2015-12-23 23:39:21.994000,,,misc,270549de-8b76-4fd2-ad80-842f81b647a8,P2P,INTERNAL,d1eac00e-0ebc-4322-9484-7728ba095739
5939,GBP,45000,COMPLETED,2015-12-23 23:38:56.241000,,,misc,270549de-8b76-4fd2-ad80-842f81b647a8,P2P,INTERNAL,1cc89b5a-3a43-44fa-9fae-627b0efe816e
6008,GBP,1430,COMPLETED,2015-12-22 13:46:37.768000,,,misc,20100a1d-12bc-41ed-a5e1-bc46216e9696,P2P,INTERNAL,44db1c5a-75bd-41d3-8b25-bc65abe51574
6063,EUR,260,COMPLETED,2015-12-20 11:20:53.814000,,,misc,2d9eed66-2287-454c-bb2e-f66c1b858766,P2P,INTERNAL,6012c506-4c87-4b73-892f-c0ab317145b9
6072,GBP,100,COMPLETED,2015-12-20 16:51:30.143000,,,misc,20100a1d-12bc-41ed-a5e1-bc46216e9696,P2P,INTERNAL,fe6505ca-d2dd-4ce4-b210-ed2ed0b0da29
6073,GBP,4900,COMPLETED,2015-12-20 16:51:49.350000,,,misc,20100a1d-12bc-41ed-a5e1-bc46216e9696,P2P,INTERNAL,c0ea0c9c-f996-4c6b-815f-4b8a1211b1fd
6127,GBP,100000,COMPLETED,2015-12-01 11:37:05.147000,,,misc,44101ca3-1372-4dfa-abbb-bc79830f1e9a,P2P,INTERNAL,d7523027-1e84-46b4-a6f4-0d839d06a798
6185,GBP,100,COMPLETED,2016-03-17 21:07:08.604000,,,misc,46172727-471c-4627-b706-1f9881a8e4d2,P2P,INTERNAL,6b9c30a3-d783-4ef8-8138-0512b3c746a4
6261,EUR,3000,COMPLETED,2016-03-17 07:06:54.889000,,,misc,427ae52f-af71-46be-b9aa-d505783c9693,P2P,INTERNAL,e6a6cd54-6e00-4f13-9184-51765081de67
6385,EUR,670,COMPLETED,2016-03-15 14:25:26.474000,,,misc,2d9eed66-2287-454c-bb2e-f66c1b858766,P2P,INTERNAL,fbb29fd5-87ab-424f-8f6f-e57cd781c2dd
6416,GBP,1000,COMPLETED,2016-03-15 08:36:14.527000,,,misc,39b3f889-bbdd-4d66-93fe-dd75bef27dbf,P2P,INTERNAL,88b74cae-c0c8-4282-a41b-85815bf93dd2
6450,EUR,100,COMPLETED,2016-03-14 18:53:00.366000,,,misc,26f2651c-2f8d-4aae-acb7-f902dfbc24ca,P2P,INTERNAL,f2bb54b4-4f3a-4304-8a27-b5910aa40b06
6477,GBP,500,COMPLETED,2016-03-14 13:41:18.486000,,,misc,f649b38e-e88d-469d-b646-abd3b77bd40c,P2P,INTERNAL,2f6331eb-e83a-45f3-b139-4faff924266e
6478,EUR,399,COMPLETED,2016-03-14 13:46:21.195000,,,misc,d1bc3cd6-154e-479f-8957-a69cdf414462,P2P,INTERNAL,df05d48a-31d7-4d0d-b2f8-f7d730d2cc37
6518,GBP,300,COMPLETED,2016-03-14 13:41:42.086000,,,misc,f649b38e-e88d-469d-b646-abd3b77bd40c,P2P,INTERNAL,7014fc2f-c9f1-4ff1-b0ca-d73c47ad953d
6715,GBP,2191,COMPLETED,2016-03-12 01:25:41.408000,,,misc,0e5d15be-6964-4ae7-a540-3fe633a7ddb4,P2P,INTERNAL,bead9436-30ca-4663-bf88-aabef8546374
6725,GBP,600,COMPLETED,2016-03-12 10:51:10.105000,,,misc,97358d99-4cc2-4ae4-afa7-ced0947a2b3b,P2P,INTERNAL,15d6a043-0829-49dc-b243-a8a2c5c41665
